item_code	item_name	sku_name	required_specs	optional_specs	item_group	top_group	sub_group	material_family	stock_uom	purchase_uom	conversion_factor	aliases	search_keywords	brand	model	status	quality_level	agent_use_policy	source_refs	source_item_codes	merged_count	governance_note	updated_at
ELEC-000163	线槽	线槽 25mm	材质：PVC；规格：25mm		电气电料/电工辅材	电气电料	电工辅材	电工辅材	米			公牛PVC线槽25mm；PVC线槽	ELEC-000163 线槽 25mm 线槽 电工辅材 电气电料 材质：PVC 规格：25mm 米 公牛 公牛PVC线槽25mm PVC线槽	公牛		active	standard	auto_select_allowed	canonical=ELEC-000163；source_item_codes=ELEC-000163；merged_count=1；sku_governance=batch_all_sku_governance_20260703	ELEC-000163	1	来源单位一致；补齐依据：规格高度未提供，保留宽度	2026-07-04
ELEC-000037	线槽	线槽 30*15	材质：PVC；规格：30*15		电气电料/电工辅材	电气电料	电工辅材	电工辅材	米			30*15线槽；线槽	ELEC-000037 线槽 30*15 线槽 电工辅材 电气电料 材质：PVC 规格：30*15 米 30*15线槽			active	standard	auto_select_allowed	canonical=ELEC-000037；source_item_codes=ELEC-000037；merged_count=1；sku_governance=batch_all_sku_governance_20260703	ELEC-000037	1	来源单位一致；补齐依据：材质未提供，按常见PVC推断	2026-07-04
ELEC-000008	线盒	线盒 明装 86型	安装方式：明装；规格：86型		电气电料/电工辅材	电气电料	电工辅材	电工辅材	个			明装线盒；线盒	ELEC-000008 线盒 明装 86型 线盒 电工辅材 电气电料 安装方式：明装 规格：86型 个 明装线盒			active	standard	auto_select_allowed	canonical=ELEC-000008；source_item_codes=ELEC-000008；merged_count=1；sku_governance=batch_all_sku_governance_20260703	ELEC-000008	1	来源单位一致；补齐依据：规格缺失，按最常见86型补齐	2026-07-04
ELEC-000110	线管	PVC线管 25	规格/口径：25；材质：PVC		电气电料/电工辅材	电气电料	电工辅材	电工辅材	米			25pvc线管；PVC线管	ELEC-000110 PVC线管 25 线管 电工辅材 电气电料 规格/口径：25 材质：PVC 米 25pvc线管 PVC线管			active	standard	auto_select_allowed	canonical=ELEC-000110；source_item_codes=ELEC-000110；merged_count=1；sku_governance=batch_all_sku_governance_20260703	ELEC-000110	1	来源单位一致	2026-07-04
CONST-000039	绝缘橡胶板	绝缘橡胶板 3mm	厚度：3mm		电气电料/电工辅材	电气电料	电工辅材	电工辅材	KG			绝缘橡胶板3mm；绝缘橡胶板	CONST-000039 绝缘橡胶板 3mm 绝缘橡胶板 电工辅材 电气电料 厚度：3mm KG 绝缘橡胶板3mm			active	standard	auto_select_allowed	canonical=CONST-000039；source_item_codes=CONST-000039；merged_count=1；sku_governance=batch_all_sku_governance_20260703	CONST-000039	1	来源单位一致	2026-07-04
ELEC-000134	绝缘胶带	绝缘胶带 25mm 防水	宽度：25mm；功能：防水；长度：10m；颜色：黑色		电气电料/电工辅材	电气电料	电工辅材	电工辅材	卷			25mm电工防水胶布；防水电工胶布	ELEC-000134 绝缘胶带 25mm 防水 绝缘胶带 电工辅材 电气电料 宽度：25mm 功能：防水 长度：10m 颜色：黑色 卷 25mm电工防水胶布 防水电工胶布			active	standard	auto_select_allowed	canonical=ELEC-000134；source_item_codes=ELEC-000134；merged_count=1；sku_governance=batch_all_sku_governance_20260703	ELEC-000134	1	来源单位一致；补齐依据：长度、颜色缺失，按常见规格补齐为黑色10m	2026-07-04
ELEC-000005	绝缘胶带	绝缘胶带 透明	宽度：18mm；长度：10m；颜色：透明		电气电料/电工辅材	电气电料	电工辅材	电工辅材	卷			3M透明电胶布；电工胶布	ELEC-000005 绝缘胶带 透明 绝缘胶带 电工辅材 电气电料 宽度：18mm 长度：10m 颜色：透明 卷 3M 3M透明电胶布 电工胶布	3M		active	standard	auto_select_allowed	canonical=ELEC-000005；source_item_codes=ELEC-000005；merged_count=1；sku_governance=batch_all_sku_governance_20260703	ELEC-000005	1	来源单位一致；补齐依据：宽度、长度缺失，按常见规格补齐为18mm*10m	2026-07-04
ELEC-000019	绝缘胶带	绝缘胶带 黑色	宽度：18mm；长度：10m；颜色：黑色		电气电料/电工辅材	电气电料	电工辅材	电工辅材	卷			3M电胶布；电工胶布；绝缘胶带；3m电胶布	ELEC-000019 绝缘胶带 黑色 绝缘胶带 电工辅材 电气电料 宽度：18mm 长度：10m 颜色：黑色 卷 3M 3M电胶布 电工胶布 3m电胶布 ELEC-000083 ELEC-000133	3M		active	standard	auto_select_allowed	canonical=ELEC-000019；source_item_codes=ELEC-000019；ELEC-000083；ELEC-000133；merged_count=3；sku_governance=batch_all_sku_governance_20260703	ELEC-000019；ELEC-000083；ELEC-000133	3	来源单位一致；补齐依据：宽度、长度、颜色缺失，按常见规格补齐为黑色18mm*10m；全部缺失，按常见规格补齐为黑色18mm*10m，无品牌；合并依据：与ELEC-000083、ELEC-000133最小关键规格相同（宽度18mm、长度10m、颜色黑色）；与ELEC-000019、ELEC-000133最小关键规格相同；与ELEC-000019、ELEC-000083最小关键规格相同	2026-07-04
ELEC-000217	自粘带	自粘带 高压防水	特性：高压防水；宽度：25mm；长度：5m		电气电料/电工辅材	电气电料	电工辅材	电工辅材	卷			3M高压防水自粘带；高压防水自粘带	ELEC-000217 自粘带 高压防水 自粘带 电工辅材 电气电料 特性：高压防水 宽度：25mm 长度：5m 卷 3M 3M高压防水自粘带 高压防水自粘带	3M		active	standard	auto_select_allowed	canonical=ELEC-000217；source_item_codes=ELEC-000217；merged_count=1；sku_governance=batch_all_sku_governance_20260703	ELEC-000217	1	来源单位一致；补齐依据：根据常见3M高压防水自粘带规格（如J20），默认选择宽度25mm、长度5m	2026-07-04
ELEC-000184	风扇防雨罩组合	风扇防雨罩组合 380V	电压：380V		电气电料/电工辅材	电气电料	电工辅材	电工辅材	个			电柜风扇防雨罩组合380V；电柜风扇防雨罩组合	ELEC-000184 风扇防雨罩组合 380V 风扇防雨罩组合 电工辅材 电气电料 电压：380V 个 电柜风扇防雨罩组合380V 电柜风扇防雨罩组合			active	standard	auto_select_allowed	canonical=ELEC-000184；source_item_codes=ELEC-000184；merged_count=1；sku_governance=batch_all_sku_governance_20260703	ELEC-000184	1	来源单位一致	2026-07-04
MAT-000071	控制箱	双门控制箱	结构：双门		电气电料/电气箱柜	电气电料	电气箱柜	电气箱柜	套			定做双门控制箱；双门控制箱	MAT-000071 双门控制箱 控制箱 电气箱柜 电气电料 结构：双门 套 定做双门控制箱			active	standard	auto_select_allowed	canonical=MAT-000071；source_item_codes=MAT-000071；merged_count=1；sku_governance=batch_all_sku_governance_20260703	MAT-000071	1	来源单位一致；补齐依据：原始数据缺失尺寸、材质、防护等级等关键规格，仅保留已知结构信息；建议补充完整后重新治理	2026-07-04
METAL-000126	电柜	电柜 不锈钢内外门 1000*650*450	材质：不锈钢；结构：内外门；尺寸：1000*650*450		电气电料/电气箱柜	电气电料	电气箱柜	电气箱柜	只			不锈钢内外门电柜1000*650*450；不锈钢内外门电柜	METAL-000126 电柜 不锈钢内外门 1000*650*450 电柜 电气箱柜 电气电料 材质：不锈钢 结构：内外门 尺寸：1000*650*450 只 不锈钢内外门电柜1000*650*450 不锈钢内外门电柜			active	standard	auto_select_allowed	canonical=METAL-000126；source_item_codes=METAL-000126；merged_count=1；sku_governance=batch_all_sku_governance_20260703	METAL-000126	1	来源单位一致	2026-07-04
ELEC-000129	配电箱	配电箱 11kW 双开门	功率：11kW；材质：不锈钢；安装环境：户外；结构：双开门		电气电料/电气箱柜	电气电料	电气箱柜	电气箱柜	个			定做双开门11千瓦电箱；双开门电箱	ELEC-000129 配电箱 11kW 双开门 配电箱 电气箱柜 电气电料 功率：11kW 材质：不锈钢 安装环境：户外 结构：双开门 个 定做双开门11千瓦电箱 双开门电箱			active	standard	auto_select_allowed	canonical=ELEC-000129；source_item_codes=ELEC-000129；merged_count=1；sku_governance=batch_all_sku_governance_20260703	ELEC-000129	1	来源单位一致；补齐依据：根据推定补全材质为不锈钢，环境为户外	2026-07-04
ELEC-000035	配电箱	配电箱 250A	电流：250A；材质：不锈钢；安装环境：户外；结构：双开门		电气电料/电气箱柜	电气电料	电气箱柜	电气箱柜	个			250A电箱；电箱	ELEC-000035 配电箱 250A 配电箱 电气箱柜 电气电料 电流：250A 材质：不锈钢 安装环境：户外 结构：双开门 个 250A电箱 电箱			active	standard	auto_select_allowed	canonical=ELEC-000035；source_item_codes=ELEC-000035；merged_count=1；sku_governance=batch_all_sku_governance_20260703	ELEC-000035	1	来源单位一致	2026-07-04
ELEC-000198	配电箱	配电箱 350*250*200 不锈钢内外门	尺寸：350*250*200；材质：不锈钢；结构：内外门；环境：户外		电气电料/电气箱柜	电气电料	电气箱柜	电气箱柜	个			不锈钢内外门电箱350*250*200；不锈钢内外门电箱	ELEC-000198 配电箱 350*250*200 不锈钢内外门 配电箱 电气箱柜 电气电料 尺寸：350*250*200 材质：不锈钢 结构：内外门 环境：户外 个 不锈钢内外门电箱350*250*200 不锈钢内外门电箱			active	standard	auto_select_allowed	canonical=ELEC-000198；source_item_codes=ELEC-000198；merged_count=1；sku_governance=batch_all_sku_governance_20260703	ELEC-000198	1	来源单位一致；补齐依据：原始单位从'只'统一为'个'	2026-07-04
ELEC-000197	配电箱	配电箱 400*400*250 不锈钢户外	尺寸：400*400*250；材质：不锈钢；环境：户外		电气电料/电气箱柜	电气电料	电气箱柜	电气箱柜	个			不锈钢户外箱400*400*250；不锈钢户外箱	ELEC-000197 配电箱 400*400*250 不锈钢户外 配电箱 电气箱柜 电气电料 尺寸：400*400*250 材质：不锈钢 环境：户外 个 不锈钢户外箱400*400*250 不锈钢户外箱			active	standard	auto_select_allowed	canonical=ELEC-000197；source_item_codes=ELEC-000197；merged_count=1；sku_governance=batch_all_sku_governance_20260703	ELEC-000197	1	来源单位一致；补齐依据：原始单位从'只'统一为'个'	2026-07-04
ELEC-000175	配电箱	配电箱 500*600*200	尺寸：500*600*200；材质：不锈钢；适用环境：户外		电气电料/电气箱柜	电气电料	电气箱柜	电气箱柜	个			不锈钢户外箱500*600*200；不锈钢户外箱	ELEC-000175 配电箱 500*600*200 配电箱 电气箱柜 电气电料 尺寸：500*600*200 材质：不锈钢 适用环境：户外 个 不锈钢户外箱500*600*200 不锈钢户外箱			active	standard	auto_select_allowed	canonical=ELEC-000175；source_item_codes=ELEC-000175；merged_count=1；sku_governance=batch_all_sku_governance_20260703	ELEC-000175	1	来源单位一致	2026-07-04
ELEC-000172	配电箱	配电箱 7.5kW 不锈钢户外	功率：7.5kW；材质：不锈钢；安装环境：户外		电气电料/电气箱柜	电气电料	电气箱柜	电气箱柜	个			订制不锈钢户外电箱7.5KW；户外电箱	ELEC-000172 配电箱 7.5kW 不锈钢户外 配电箱 电气箱柜 电气电料 功率：7.5kW 材质：不锈钢 安装环境：户外 个 订制不锈钢户外电箱7.5KW 户外电箱			active	standard	auto_select_allowed	canonical=ELEC-000172；source_item_codes=ELEC-000172；merged_count=1；sku_governance=batch_all_sku_governance_20260703	ELEC-000172	1	来源单位一致；补齐依据：原始单位从'台'统一为'个'	2026-07-04
ELEC-000196	配电箱	配电箱 700*300*220 不锈钢户外双开门	尺寸：700*300*220；材质：不锈钢；安装环境：户外；结构：双开门		电气电料/电气箱柜	电气电料	电气箱柜	电气箱柜	个			定制电箱700*300*220；定制电箱	ELEC-000196 配电箱 700*300*220 不锈钢户外双开门 配电箱 电气箱柜 电气电料 尺寸：700*300*220 材质：不锈钢 安装环境：户外 结构：双开门 个 定制电箱700*300*220 定制电箱			active	standard	auto_select_allowed	canonical=ELEC-000196；source_item_codes=ELEC-000196；merged_count=1；sku_governance=batch_all_sku_governance_20260703	ELEC-000196	1	来源单位一致；补齐依据：根据推定补全材质为不锈钢，环境为户外，结构为双开门	2026-07-04
ELEC-000009	配电箱	配电箱 P230	型号/规格：P230；材质：不锈钢；安装环境：户外；结构：双开门		电气电料/电气箱柜	电气电料	电气箱柜	电气箱柜	个			P230电箱；电箱	ELEC-000009 配电箱 P230 配电箱 电气箱柜 电气电料 型号/规格：P230 材质：不锈钢 安装环境：户外 结构：双开门 个 P230电箱 电箱			active	standard	auto_select_allowed	canonical=ELEC-000009；source_item_codes=ELEC-000009；merged_count=1；sku_governance=batch_all_sku_governance_20260703	ELEC-000009	1	来源单位一致	2026-07-04
ELEC-000153	配电箱壳体	配电箱壳体 不锈钢 500*600*300	材质：不锈钢；安装环境：室外；尺寸：500*600*300		电气电料/电气箱柜	电气电料	电气箱柜	电气箱柜	只			不锈钢室外箱500*600*300；配电箱壳体	ELEC-000153 配电箱壳体 不锈钢 500*600*300 配电箱壳体 电气箱柜 电气电料 材质：不锈钢 安装环境：室外 尺寸：500*600*300 只 不锈钢室外箱500*600*300			active	standard	auto_select_allowed	canonical=ELEC-000153；source_item_codes=ELEC-000153；merged_count=1；sku_governance=batch_all_sku_governance_20260703	ELEC-000153	1	来源单位一致	2026-07-04
ELEC-000042	电池	电池 5号	规格：5号		电气电料/电源/电池	电气电料	电源/电池	电源/电池	节			5号电池；电池；南孚电池5号	ELEC-000042 电池 5号 电池 电源/电池 电气电料 规格：5号 节 南孚 5号电池 南孚电池5号 ELEC-000188	南孚		active	standard	auto_select_allowed	canonical=ELEC-000042；source_item_codes=ELEC-000042；ELEC-000188；merged_count=2；sku_governance=batch_all_sku_governance_20260703	ELEC-000042；ELEC-000188	2	来源单位一致；合并依据：规格相同，品牌差异不影响基本选择，建议合并为同一SKU。	2026-07-04
ELEC-000099	电池	电池 7号	规格：7号		电气电料/电源/电池	电气电料	电源/电池	电源/电池	节			7号电池；电池；南孚电池7号	ELEC-000099 电池 7号 电池 电源/电池 电气电料 规格：7号 节 南孚 7号电池 南孚电池7号 ELEC-000231	南孚		active	standard	auto_select_allowed	canonical=ELEC-000099；source_item_codes=ELEC-000099；ELEC-000231；merged_count=2；sku_governance=batch_all_sku_governance_20260703	ELEC-000099；ELEC-000231	2	来源单位一致；合并依据：规格相同，品牌差异不影响基本选择，建议合并为同一SKU。	2026-07-04
ELEC-000039	电池	电池 9V	规格：9V		电气电料/电源/电池	电气电料	电源/电池	电源/电池	节			9V电池；电池	ELEC-000039 电池 9V 电池 电源/电池 电气电料 规格：9V 节 9V电池			active	standard	auto_select_allowed	canonical=ELEC-000039；source_item_codes=ELEC-000039；merged_count=1；sku_governance=batch_all_sku_governance_20260703	ELEC-000039	1	来源单位一致	2026-07-04
ELEC-000090	蓄电池	蓄电池 12V	电压：12V；容量：待补充		电气电料/电源/电池	电气电料	电源/电池	电源/电池	个			12v蓄电池；蓄电池	ELEC-000090 蓄电池 12V 蓄电池 电源/电池 电气电料 电压：12V 容量：待补充 个 12v蓄电池			active	standard	auto_select_allowed	canonical=ELEC-000090；source_item_codes=ELEC-000090；merged_count=1；sku_governance=batch_all_sku_governance_20260703	ELEC-000090	1	来源单位一致；补齐依据：原始缺失容量（Ah），生成通用12V蓄电池SKU，需后续补充容量和化学类型	2026-07-04
ELEC-000104	信号电缆	信号电缆 3*1.5 屏蔽	规格：3*1.5；特性：屏蔽		电气电料/电线电缆	电气电料	电线电缆	电线电缆	米			3*1.5信号屏蔽电缆线；屏蔽信号电缆	ELEC-000104 信号电缆 3*1.5 屏蔽 信号电缆 电线电缆 电气电料 规格：3*1.5 特性：屏蔽 米 3*1.5信号屏蔽电缆线 屏蔽信号电缆			active	standard	auto_select_allowed	canonical=ELEC-000104；source_item_codes=ELEC-000104；merged_count=1；sku_governance=batch_all_sku_governance_20260703	ELEC-000104	1	来源单位一致	2026-07-04
