type_id	attribute_key	display_name	requirement	value_type	unit	enum_values	affects_sku_identity	display_order	description	source_evidence
MT-F2E142341F11	接口口径	接口口径	required	text			true	2	接口口径（液压气动阀）按来源证据填写。	source_required_specs/brand/model
MT-F385EC249279	rated_voltage	额定电压	required	text			true	1	额定电压。	source_required_specs/brand/model
MT-F385EC249279	model	型号	required	text			true	2	制造商型号；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-F385EC249279	接口	接口	required	text			true	3	接口（液压气动阀）按来源证据填写。	source_required_specs/brand/model
MT-F385EC249279	进口	进口	required	text			true	4	进口（液压气动阀）按来源证据填写。	source_required_specs/brand/model
MT-C1D1A211E2A6	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-C1D1A211E2A6	length	长度	required	text			true	2	长度（胶管总成）按来源证据填写。	source_required_specs/brand/model
MT-C1D1A211E2A6	layer_count	层数	required	text			true	3	层数（胶管总成）按来源证据填写。	source_required_specs/brand/model
MT-C1D1A211E2A6	接头形式	接头形式	required	text			true	4	接头形式（胶管总成）按来源证据填写。	source_required_specs/brand/model
MT-34BBF5984EE4	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-34BBF5984EE4	压力等级	压力等级	required	text			true	2	压力等级（高压油管/胶管）按来源证据填写。	source_required_specs/brand/model
MT-95CF2660E9A2	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-95CF2660E9A2	length	长度	required	text			true	2	长度（高压油管/胶管）按来源证据填写。	source_required_specs/brand/model
MT-95CF2660E9A2	pressure	压力	required	text			true	3	压力等级或工作压力。	source_required_specs/brand/model
MT-6878C2A06DA6	inner_diameter	内径	required	text			true	1	内径（高压油管/胶管）按来源证据填写。	source_required_specs/brand/model
MT-6878C2A06DA6	结构	结构	required	text			true	2	结构（高压油管/胶管）按来源证据填写。	source_required_specs/brand/model
MT-DB7242EB7AE9	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-DB7242EB7AE9	inner_diameter	内径	required	text			true	2	内径（高压油管/胶管）按来源证据填写。	source_required_specs/brand/model
MT-8FD7696FD32E	size	尺寸	required	text			true	1	物料尺寸，按来源记录填写。	source_required_specs/brand/model
MT-8FD7696FD32E	特征	特征	required	text			true	2	特征（仓储用品）按来源证据填写。	source_required_specs/brand/model
MT-30B97A6118E6	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-30B97A6118E6	color	颜色	required	text			true	2	颜色（办公文具）按来源证据填写。	source_required_specs/brand/model
MT-53CFF85F825F	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-53CFF85F825F	笔尖规格	笔尖规格	required	text			true	2	笔尖规格（办公文具）按来源证据填写。	source_required_specs/brand/model
MT-CE2F06F5BC5C	color	颜色	required	text			true	1	颜色（办公文具）按来源证据填写。	source_required_specs/brand/model
MT-CE2F06F5BC5C	笔尖规格	笔尖规格	required	text			true	2	笔尖规格（办公文具）按来源证据填写。	source_required_specs/brand/model
MT-2498232B4D7E	color	颜色	required	text			true	1	颜色（办公文具）按来源证据填写。	source_required_specs/brand/model
MT-2498232B4D7E	brand	品牌	required	text			true	2	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-2498232B4D7E	墨水类型	墨水类型	required	text			true	3	墨水类型（办公文具）按来源证据填写。	source_required_specs/brand/model
MT-2498232B4D7E	类型	类型	required	text			true	4	类型（办公文具）按来源证据填写。	source_required_specs/brand/model
MT-63390AC51CBF	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-63390AC51CBF	页数	页数	required	text			true	2	页数（办公文具）按来源证据填写。	source_required_specs/brand/model
MT-4517C97A9C7F	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-CF9D1CCEC939	brand	品牌	required	text			true	1	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-CF9D1CCEC939	类型	类型	required	text			true	2	类型（办公设备）按来源证据填写。	source_required_specs/brand/model
MT-DFDDA9E16AF7	适用面积	适用面积	required	text			true	1	适用面积（办公设备）按来源证据填写。	source_required_specs/brand/model
MT-4E72715171F6	connection_type	连接方式	required	text			true	1	连接方式或接口形式。	source_required_specs/brand/model
MT-4E72715171F6	brand	品牌	required	text			true	2	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-4891BD259793	material	材质	required	text			true	1	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-5CA654881928	rated_power	额定功率	required	text			true	1	额定功率（清洁工具）按来源证据填写。	source_required_specs/brand/model
MT-5CA654881928	brand	品牌	required	text			true	2	品牌；缺失时保持为空并进入补录。	source_required_specs/brand/model
MT-5CA654881928	类型	类型	required	text			true	3	类型（清洁工具）按来源证据填写。	source_required_specs/brand/model
MT-C819DCBEF975	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-C819DCBEF975	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-C819DCBEF975	规格/尺寸	规格/尺寸	required	text			true	3	规格/尺寸（清洁工具）按来源证据填写。	source_required_specs/brand/model
MT-BA5351C6B1B1	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-BA5351C6B1B1	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-BA5351C6B1B1	capacity	容量	required	text			true	3	容量或包装容量。	source_required_specs/brand/model
MT-5712BAEF0DF9	material	材质	required	text			true	1	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-5712BAEF0DF9	刷头宽度	刷头宽度	required	text			true	2	刷头宽度（清洁工具）按来源证据填写。	source_required_specs/brand/model
MT-CD23FC3665E7	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-CD23FC3665E7	length	长度	required	text			true	2	长度（清洁工具）按来源证据填写。	source_required_specs/brand/model
MT-CD23FC3665E7	material	材质	required	text			true	3	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-2DE1EAF77847	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-2DE1EAF77847	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-2DE1EAF77847	capacity	容量	required	text			true	3	容量或包装容量。	source_required_specs/brand/model
MT-2DE1EAF77847	配置	配置	required	text			true	4	配置（清洁工具）按来源证据填写。	source_required_specs/brand/model
MT-89EA56C0DE30	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-89EA56C0DE30	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-B37BC36AC74C	material	材质	required	text			true	1	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-1429511649B0	size	尺寸	required	text			true	1	物料尺寸，按来源记录填写。	source_required_specs/brand/model
MT-1429511649B0	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-1429511649B0	color	颜色	required	text			true	3	颜色（清洁工具）按来源证据填写。	source_required_specs/brand/model
MT-E6DACEDE0D16	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-E6DACEDE0D16	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-393522BDEB38	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-9DEEC1667DAA	size	尺寸	required	text			true	1	物料尺寸，按来源记录填写。	source_required_specs/brand/model
MT-9DEEC1667DAA	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-D0A4F0338FF9	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-D0A4F0338FF9	刮条材质	刮条材质	required	text			true	2	刮条材质（清洁工具）按来源证据填写。	source_required_specs/brand/model
MT-8C47111B4ED7	material	材质	required	text			true	1	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-3B41136362FB	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
MT-3B41136362FB	material	材质	required	text			true	2	物料材质，按来源记录填写，不得凭空推断。	source_required_specs/brand/model
MT-799E958401BE	specification	规格	required	text			true	1	用于区分同类物料的规格或型号，必须保留原始证据。	source_required_specs/brand/model
