item_code	type_id	standard_name	mapping_method	mapping_evidence	mapping_status	source_hash	classification_key	missing_required_specs
PIPE-000129	MT-160596A9F133	无缝钢管	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	f77d7b363aee84d4096980a7f15a2d87604e4539a16d0d99c28e22fbe804c2c7	金属材料|钢管|无缝钢管	length
PIPE-000131	MT-2874B9480820	法兰垫片	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	34afd52db0302542384975a34921ca903d74d5f6430854ea6ea9a4f8c2111acf	设备备件|密封垫片|法兰垫片	
PIPE-000132	MT-F81B151B3CE0	管卡	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	0239fbf1e123f124675199e97879c77d807f3bf06aaf11056eaf7d919545621b	紧固件与连接件|管卡/抱箍|管卡	
PIPE-000133	MT-E5922522977D	卡槽导轨	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	277c83be66368446fc13e5d5a341b52b0e343d0a99d0847a8d5deb6c43fb7925	紧固件与连接件|管卡/抱箍|卡槽导轨	
PIPE-000134	MT-C2E807E3B35D	软管	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	3747f283105ce74669d6aec942a93256864dcc5f9f4f70a195e5e5981aef94ce	管材管件阀门|管材|软管	length
PIPE-000135	MT-95CF2660E9A2	高压油管	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	a583a392ef947e474ef898be0c4f1c71db5a47f3c19a07fafe9b3331b9b63648	液压气动|高压油管/胶管|高压油管	length,pressure
PIPE-000136	MT-2C1A279D398E	油管接头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	f6623182786534bcbab402bd29a699db544abeccc836e7c16a9b7ae236d14c94	液压气动|液压接头|油管接头	
PIPE-000137	MT-A515E854F412	接头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	3f082d069cde95d31162ea9c85ee66bd9d4355dca50bc87c9d99af4ce85e7865	液压气动|液压接头|接头	brand,model,接口,特征,类型,系列,螺纹
PIPE-000138	MT-4D01CFA721F9	气源分配器	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	ce1d453f9e64c3f393d8720cf9a0f548ca156f66bced9be61ccb2ef1b7e40107	定制加工件|定制管路件|气源分配器	路数
PIPE-000139	MT-E25A0D251603	三通	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	e37a02fff8ec321c32c59c57fd36d3bde40e563bf04aa6ea2751c22790420e08	管材管件阀门|三通|三通	壁厚,接口,用途/系统,连接
PIPE-000140	MT-65EDECEFA943	直接/直通	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	f26bf79e9243423c5c69b42d33ec8aeeacba82bbb0f858f53d4c09d9abe15592	管材管件阀门|直接/接头|直接/直通	length,结构
PIPE-000141	MT-65EDECEFA943	直接/直通	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	646bf25d35e0a1a89474600505946e85570b7dd35fccd202c6f9fa71dbd0927c	管材管件阀门|直接/接头|直接/直通	length,接口,结构
PIPE-000142	MT-65EDECEFA943	直接/直通	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	c0590e5c5439942d94f1f9b32c0fe405a8198f24cfc19a08154d5b42ad016ab4	管材管件阀门|直接/接头|直接/直通	length,结构
PIPE-000143	MT-B12FD5DBC7DB	堵头/管帽	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	fb9d2cd5f1af671ec854930ff6fc81305d9a703a8075e588f643be53ef65b5ba	管材管件阀门|直接/接头|堵头/管帽	nominal_diameter
PIPE-000144	MT-160596A9F133	无缝钢管	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	224d739055c6e7e6cf71a078b8d31a5b53bad87a1bbb7bf9379b6194e3355447	金属材料|钢管|无缝钢管	length
PIPE-000145	MT-563E35CA1DD9	卡箍	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	4806c1ce5c81cb16622b01b720bb94e506eb91578d2777526ec36c2a44a04131	安全消防|消防管件|卡箍	
PIPE-000146	MT-A2DB8A33A1D3	卡槽加工件	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	e0c143619ce3d758afcd9e50c2efb29c08484258dbf4aa14177cc5a221061191	定制加工件|定制管路件|卡槽加工件	
PIPE-000148	MT-2E601099ECB7	弯头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	b8d82f98946f16a585bb561ebdb703f4531baedd67dfb7797daf83b672f9ad52	管材管件阀门|弯头|弯头	nominal_diameter,surface_treatment,壁厚,接口,特征
PIPE-000149	MT-2E601099ECB7	弯头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	8ea5b7ede083ea08c4ca96df4109fa121431f23fb0787fcbd4daba963235714f	管材管件阀门|弯头|弯头	nominal_diameter,surface_treatment,壁厚,接口,特征
PIPE-000152	MT-F81B151B3CE0	管卡	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	8658d76ff3e9a8c6ec77be5bd193186fedbd41403aa8cf98dafd905989fb833b	紧固件与连接件|管卡/抱箍|管卡	
PIPE-000153	MT-B73845831771	异径接头/大小头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	37a17e5f1c60563b2260910446fe29722ce6b388107e8bd870d7e5715c1720e4	管材管件阀门|直接/接头|异径接头/大小头	接口
PIPE-000154	MT-7F8F1F3B4EA2	接头加工件	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	a1c1f4905230838e961519874ddd4ee23cd1215bff6bc99cc82c8211a874b9a6	定制加工件|定制管路件|接头加工件	connection_type,压力等级,接口类型,特征
PIPE-000155	MT-63FA3C6F3A03	快速接头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	fbe4771e9d85a945f6206176ecaa87557cbced137926cef081cbba59ba039d55	液压气动|液压接头|快速接头	
PIPE-000156	MT-A515E854F412	接头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	ba9fd2b388c43aad56eca4f74a08d3b52ad2e042d372e4f2d778a71b01c30b9c	液压气动|液压接头|接头	specification,nominal_diameter,brand,接口,特征,类型,系列,螺纹,连接类型
PIPE-000157	MT-A515E854F412	接头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	0f406d5c3c12405df3a59d817379a8cc7071b1fe4114ca8602db8927f1a805eb	液压气动|液压接头|接头	specification,nominal_diameter,brand,接口,特征,类型,系列,螺纹,连接类型
PIPE-000158	MT-A515E854F412	接头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	d4dd7ddf406e04b4ba799d3462d720a83b47c5b3ba9cd2a04826628909544da7	液压气动|液压接头|接头	specification,nominal_diameter,brand,接口,特征,类型,系列,螺纹,连接类型
PIPE-000159	MT-A5FC75183701	弯头加工件	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	cb9a9dd5dda62d0884dbd4caa6d77804172e4c9a4aeece43771f50764df352e8	定制加工件|定制管路件|弯头加工件	nominal_diameter,特征,结构,连接,适用设备
PIPE-000160	MT-D628566F8241	蝶阀	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	5953b59764640e8e23c340f98fb7c96b5a94d72b79b6d50fd57b8de6c43e0db0	管材管件阀门|阀门|蝶阀	brand,特征,结构
PIPE-000161	MT-D628566F8241	蝶阀	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	62f7abf2edf9e9b83bb6b637c68a59ca771c7295a8281a0fd39ae0f5028895f0	管材管件阀门|阀门|蝶阀	brand,特征,结构
PIPE-000162	MT-318FB69A66E6	波纹管	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	4910f5b52a98d06c40a455a1dd8db438788dd6ce2778a477368b8d817eebbbee	管材管件阀门|管材|波纹管	
PIPE-000163	MT-F385EC249279	电磁阀	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	f482f65f7317cdf879ea0ee987eee7a4a9153391dd37fba669692e718621d529	液压气动|液压气动阀|电磁阀	model,进口
PIPE-000164	MT-A515E854F412	接头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	b6ff5ae05df99df618bcd7e845553310dfc82e038f715935f76acd86f3c659f5	液压气动|液压接头|接头	nominal_diameter,brand,model,特征,类型,系列,连接类型
PIPE-000165	MT-B73845831771	异径接头/大小头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	f0a99c6fd7c6053d2161a39301e4d4edf26237c5f8debfa34574ce4f59723970	管材管件阀门|直接/接头|异径接头/大小头	接口
PIPE-000166	MT-0B32DF1AE457	法兰	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	b7abcf68f7243ce2294600f4224cac668f119cf18c05a1bc1c2c49368584f283	管材管件阀门|法兰|法兰	
PIPE-000168	MT-7F8F1F3B4EA2	接头加工件	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	e74084488c495e64506f67db59749f839564a11657ba83d292767c4bb88f4570	定制加工件|定制管路件|接头加工件	压力等级,接口类型,特征
PIPE-000169	MT-791145323103	活接	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	460995b22ef8c606e3e39263ba4aac1a17d7c6dd74ab5fc31a2957215279c949	管材管件阀门|直接/接头|活接	
PIPE-000170	MT-ACCE60680575	卡扣加工件	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	3eedd49d44313f0fbecf9c484bca85cd2efc0d72a67cda02cd1c3be1b4da3995	定制加工件|定制管路件|卡扣加工件	
PIPE-000171	MT-B73845831771	异径接头/大小头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	66ffaa9651940bcdb4f4905f6b8e5576550450faa8032aeb7b203bf21086233d	管材管件阀门|直接/接头|异径接头/大小头	接口
PIPE-000172	MT-1252FCBB1CF3	气管接头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	51f148653245871ba41a9acb685967c7bee49a9268b1fc19c7849a266ac273cf	焊接切割|气体减压附件|气管接头	
PIPE-000173	MT-364B0BBABC38	堵头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	650e0615469e1e0c4e477150ebae1b90b64fca5a9fd20e2e443e026870880a35	液压气动|液压接头|堵头	specification,螺纹,连接
PIPE-000174	MT-364B0BBABC38	堵头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	6e89de5e3e2442e5af3119bca0ede0598fa134aedf90f48b1e697c22d0f204cf	液压气动|液压接头|堵头	specification,螺纹,连接
PIPE-000175	MT-364B0BBABC38	堵头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	837d4a25842775555266c0954e549e8101861963c20343a5376cb0183404f63f	液压气动|液压接头|堵头	specification,螺纹,连接
PIPE-000176	MT-364B0BBABC38	堵头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	30c2befba0f629204f36c99ea0390ac69a9560a48b5f867e876ccb718df03925	液压气动|液压接头|堵头	specification,螺纹,连接
PIPE-000177	MT-364B0BBABC38	堵头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	9bf457ce8add6e81ac2f6e59230e921c2138491648524ddc15ad2c9858a2e66a	液压气动|液压接头|堵头	specification,螺纹,连接
PIPE-000178	MT-8BD3E276CEFD	减压阀	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	ecfe154e06f5ccf7d8b5acf8688c76e8d2919f8c77a67f5de2b3b8749b13055e	管材管件阀门|阀门|减压阀	
PIPE-000179	MT-C2E807E3B35D	软管	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	f2e188f5eb903835f2da58c1bf59cc0a923ee2dfa66572927d9db562483c52d5	管材管件阀门|管材|软管	length,结构
PIPE-000180	MT-7F8F1F3B4EA2	接头加工件	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	69ad61c1369992fbb8800d28d7b770f49393fa552f2e14e16b61f0fc302af328	定制加工件|定制管路件|接头加工件	压力等级,接口类型,特征
PIPE-000181	MT-F385EC249279	电磁阀	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	adc9abe340634e267cab436b5d5f0b63e58f30e1f92d59f37ff6e2dfe4a7c4a7	液压气动|液压气动阀|电磁阀	rated_voltage,接口,进口
PIPE-000182	MT-95CF2660E9A2	高压油管	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	a867874fa641aa47e87bfd3f0283542f3dfb26630e6c9c4cd678308e73eed79f	液压气动|高压油管/胶管|高压油管	length,pressure
PIPE-000183	MT-A515E854F412	接头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	2cf834787f42ef6cba2369c8b870a05480981189182c99e95f8f055bea3818a7	液压气动|液压接头|接头	nominal_diameter,brand,model,压力等级,接口,类型,系列,螺纹,连接类型
PIPE-000184	MT-7DC400577989	接头组件	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	b70dd199e558093c19da6ccda1bd43d8deffea2186b53a844864031f2f66f786	液压气动|液压接头|接头组件	
PIPE-000185	MT-0B32DF1AE457	法兰	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	efc395261c39c4e5fe21f38b126865ed6a0d34dd9b54f71ed0d0b4a806d51a33	管材管件阀门|法兰|法兰	
PIPE-000186	MT-948B2B1576D1	Y型过滤器	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	2bf8d247dce08fddd229e460bfe6e32394e762cbdc5fde79cbc150985ce2c311	管材管件阀门|过滤器/水处理附件|Y型过滤器	
PIPE-000187	MT-4D01CFA721F9	气源分配器	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	497a4a39863a4978d9f61f02b03f9471cd9435161b7876739effd1e867596224	定制加工件|定制管路件|气源分配器	接口尺寸
PIPE-000188	MT-1437C1B86ADE	快速接头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	131bb26e73aae1b831b5549c543bfcf8ed285ee0c1d47338a58d8b9241502a61	管材管件阀门|直接/接头|快速接头	公称通径
PIPE-000189	MT-A515E854F412	接头	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	9ca17085f8a0facb99837fc79505278991f7f5577c9008672a9de4d7dcbaa71a	液压气动|液压接头|接头	nominal_diameter,brand,model,压力等级,接口,类型,系列,螺纹,连接类型
PIPE-000190	MT-59C7B8D13A1F	气动阀	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	f7ec7b9398fd5fd600fb59d769643634b97ec0ee9760112143715510d49b79e1	液压气动|液压气动阀|气动阀	nominal_diameter,状态
