raw_name,normalized_raw_name,candidate_count,candidate_codes,import_ready_candidate_codes,requires_confirmation,ambiguity_reason,candidate_contexts
加厚周转箱600*400*150,加厚周转箱600*400*150,1,REVIEW-MAT-02016,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02016 | 加厚周转箱 | 行政办公与清洁/生活后勤/生活用品 | 特征: 加厚；尺寸: 600*400*150 | 个
加厚周转箱带盖830*580*500,加厚周转箱带盖830*580*500,1,REVIEW-MAT-01993,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01993 | 带盖周转箱 | 行政办公与清洁/生活后勤/生活用品 | 特征: 加厚；配置: 带盖；尺寸: 830*580*500 | 个
加厚垫片M18*50*60mm,加厚垫片m18*50*60mm,1,REVIEW-MAT-01524,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01524 | 加厚垫片 | 紧固件/螺纹紧固件/螺母垫圈 | 规格: M18*50*60mm；特征: 加厚 | 个
加厚塑料凳,加厚塑料凳,1,REVIEW-MAT-01376,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01376 | 塑料凳 | 行政办公与清洁/生活后勤/生活用品 | 材质: 塑料；特征: 加厚 | 个
加厚塑料凳子,加厚塑料凳子,1,REVIEW-MAT-01376,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01376 | 塑料凳 | 行政办公与清洁/生活后勤/生活用品 | 材质: 塑料；特征: 加厚 | 个
加厚布手套,加厚布手套,1,REVIEW-MAT-01384,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01384 | 布手套 | 劳保用品/手部防护/手套 | 材质: 布；特征: 加厚 | 双
加厚气泡膜,加厚气泡膜,1,REVIEW-MAT-00300,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00300 | 气泡膜 | 包装与标识/其他/缓冲包装 | 特征: 加厚 | 米
加厚氧气车,加厚氧气车,1,REVIEW-MAT-01207,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01207 | 氧气瓶手推车 | 焊接焊割/焊割设备工具/焊机割炬 | 适用气体: 氧气；特征: 加厚 | 个
加厚油布,加厚油布,3,REVIEW-MAT-00548；REVIEW-MAT-00806；REVIEW-MAT-01036,,true,同一原始叫法命中多个候选；Agent 检索时必须结合规格、分组、用途让用户确认。,REVIEW-MAT-00548 | 油布 | 工程建材/其他/防护覆盖 | 特征: 加厚 | 平方 || REVIEW-MAT-00806 | 油布 | 劳保用品/其他/覆盖防护 | 特征: 加厚 | 平方 || REVIEW-MAT-01036 | 油布 | 劳保用品/其他/覆盖防护 | 特征: 加厚 | m2
加厚油布10米*8米,加厚油布10米*8米,1,REVIEW-MAT-01617,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01617 | 加厚油布 | 工程建材/其他/油布 | 尺寸: 10米*8米；特征: 加厚 | m2
加厚油布12米*12米,加厚油布12米*12米,1,REVIEW-MAT-01616,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01616 | 加厚油布 | 工程建材/其他/油布 | 尺寸: 12米*12米；特征: 加厚 | m2
加厚油布4m*4m,加厚油布4m*4m,1,REVIEW-MAT-02232,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02232 | 加厚油布 | 工程建材/其他/油布 | 特征: 加厚；尺寸: 4m*4m | 块
加厚油布4m*8m,加厚油布4m*8m,1,REVIEW-MAT-02233,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02233 | 加厚油布 | 工程建材/其他/油布 | 特征: 加厚；尺寸: 4m*8m | 块
加厚油布6m*6m,加厚油布6m*6m,1,REVIEW-MAT-02107,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02107 | 加厚油布 | 工程建材/其他/油布 | 特征: 加厚；尺寸: 6m*6m | 块
加厚生料带,加厚生料带,1,REVIEW-MAT-01147,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01147 | 生料带 | 管道管件/其他/密封材料 | 特征: 加厚 | 个
加厚货架2m*2m*0.6m,加厚货架2m*2m*0.6m,1,REVIEW-MAT-01812,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01812 | 加厚货架 | 仓储物流/仓储设备/货架容器 | 特征: 加厚；尺寸: 2m*2m*0.6m | 套
加厚连体裤,加厚连体裤,2,REVIEW-MAT-01333；REVIEW-MAT-01451,,true,同一原始叫法命中多个候选；Agent 检索时必须结合规格、分组、用途让用户确认。,REVIEW-MAT-01333 | 连体工作服 | 劳保用品/头足身防护/防护服 | 特征: 加厚；结构: 连体 | 套 || REVIEW-MAT-01451 | 加厚连体防护服 | 劳保用品/头足身防护/防护服 | 特征: 加厚；款式: 连体 | 套
加厚铝合金梯子4m,加厚铝合金梯子4m,1,REVIEW-MAT-02316,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02316 | 铝合金梯 | 安全防护/高处与水域防护/高处防护 | 材质: 铝合金；特征: 加厚；高度: 4m | 部
加厚雨衣,加厚雨衣,1,REVIEW-MAT-00654,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00654 | 雨衣 | 劳保用品/其他/雨具 | 特征: 加厚 | 套
加厚雨衣套装,加厚雨衣套装,1,REVIEW-MAT-00815,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00815 | 雨衣套装 | 劳保用品/其他/雨具 | 特征: 加厚；套装: 是 | 套
加工100*100木方垫,加工100*100木方垫,1,REVIEW-MAT-00881,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00881 | 木方垫 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 100*100 | 米
加工100*108*5钢圈,加工100*108*5钢圈,1,REVIEW-MAT-00128,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00128 | 钢圈 | 设备备件与加工件/金属加工件/金属加工件 | 材质: 钢；规格: 100*108*5；加工: 是 | 个
加工100*110*10钢圈,加工100*110*10钢圈,1,REVIEW-MAT-00143,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00143 | 钢圈 | 设备备件与加工件/金属加工件/金属加工件 | 材质: 钢；规格: 100*110*10；加工: 是 | 个
加工110*100*5垫片,加工110*100*5垫片,1,REVIEW-MAT-00144,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00144 | 垫片 | 设备备件与加工件/金属加工件/金属加工件 | 规格: 110*100*5；加工: 是 | 个
加工12钢筋1.6米,加工12钢筋1.6米,1,REVIEW-MAT-00600,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00600 | 钢筋加工件 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；钢筋规格: 12；长度: 1.6米 | 个
加工12钢筋11.93米,加工12钢筋11.93米,1,REVIEW-MAT-00601,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00601 | 钢筋加工件 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；钢筋规格: 12；长度: 11.93米 | 个
加工12钢筋12.94米,加工12钢筋12.94米,1,REVIEW-MAT-00602,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00602 | 钢筋加工件 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；钢筋规格: 12；长度: 12.94米 | 个
加工12钢筋方形箍,加工12钢筋方形箍,1,REVIEW-MAT-00603,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00603 | 钢筋方形箍 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；钢筋规格: 12；形状: 方形箍 | 个
加工168卡箍接头,加工168卡箍接头,1,REVIEW-MAT-01168,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01168 | 卡箍接头 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 168；类型: 卡箍接头 | 个
加工168焊接卡扣,加工168焊接卡扣,1,REVIEW-MAT-00904,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00904 | 焊接卡扣 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 168；连接: 焊接 | 个
加工168焊接接头,加工168焊接接头,1,REVIEW-MAT-00898,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00898 | 焊接接头 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 168；连接: 焊接 | 个
加工168铁圈卡扣,加工168铁圈卡扣,1,REVIEW-MAT-00750,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00750 | 铁圈卡扣 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 168；类型: 铁圈卡扣 | 个
加工200*200*1500木方垫板,加工200*200*1500木方垫板,1,REVIEW-MAT-00809,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00809 | 木方垫板 | 设备备件与加工件/金属加工件/金属加工件 | 尺寸: 200*200*1500mm；加工: 是；用途: 垫板 | 根
加工219加厚卡箍,加工219加厚卡箍,1,REVIEW-MAT-01282,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01282 | 加厚卡箍 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 219；特征: 加厚 | 个
加工219焊接卡箍,加工219焊接卡箍,1,REVIEW-MAT-01179,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01179 | 焊接卡箍 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 219；连接: 焊接 | 个
加工260*330*5橡胶垫块,加工260*330*5橡胶垫块,1,REVIEW-MAT-00820,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00820 | 橡胶垫块 | 设备备件与加工件/金属加工件/金属加工件 | 尺寸: 260*330*5mm；加工: 是 | 块
加工300*270*16钢板,加工300*270*16钢板,1,REVIEW-MAT-00339,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00339 | 钢板加工件 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；尺寸: 300*270*16 | 块
加工325*12无缝管加工12米,加工325*12无缝管加工12米,1,REVIEW-MAT-00763,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00763 | 无缝管加工件 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 325*12；长度: 12米 | 根
加工34*60法兰大小头,加工34*60法兰大小头,1,REVIEW-MAT-01184,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01184 | 法兰异径接头 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 34*60；连接: 法兰；类型: 大小头 | 套
加工36*3/36*2直角接头,加工36*3/36*2直角接头,1,REVIEW-MAT-01472,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01472 | 直角接头加工件 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 36*3/36*2；类型: 直角接头 | 个
加工40角铁1.5米长,加工40角铁1.5米长,1,REVIEW-MAT-01842,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01842 | 角钢加工件 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 40角铁；长度: 1.5米 | 根
加工4分镀锌两端丝水管3米,加工4分镀锌两端丝水管3米,1,REVIEW-MAT-02169,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02169 | 镀锌两端丝水管加工件 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；表面: 镀锌；规格: 4分；连接: 两端丝；长度: 3米 | 根
加工50*150接头,加工50*150接头,1,REVIEW-MAT-00851,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00851 | 定制接头 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 50*150 | 个
加工60外丝接头,加工60外丝接头,1,REVIEW-MAT-01157,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01157 | 外丝接头 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 60；连接: 外丝 | 个
加工6分水管,加工6分水管,1,REVIEW-MAT-01278,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01278 | 水管加工件 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 6分；用途: 水管 | 根
加工80*150铁管带牙,加工80*150铁管带牙,1,REVIEW-MAT-00751,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00751 | 带牙铁管加工件 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 80*150；工序: 带牙 | 根
加工80钢管带牙,加工80钢管带牙,1,REVIEW-MAT-00674,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00674 | 带牙钢管加工件 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 80；工序: 带牙 | 个
加工89加厚卡槽,加工89加厚卡槽,1,REVIEW-MAT-00829,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00829 | 加厚卡槽 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 89；特征: 加厚卡槽 | 个
加工89加厚卡箍,加工89加厚卡箍,1,REVIEW-MAT-01281,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01281 | 加厚卡箍 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 89；特征: 加厚 | 个
加工89卡箍接头,加工89卡箍接头,1,REVIEW-MAT-01169,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01169 | 卡箍接头 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 89；类型: 卡箍接头 | 个
加工89外丝接头,加工89外丝接头,1,REVIEW-MAT-01156,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01156 | 外丝接头 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 89；连接: 外丝 | 个
加工89钢管带牙,加工89钢管带牙,1,REVIEW-MAT-00665,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00665 | 带牙钢管加工件 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 89；工序: 带牙 | 个
加工89钢管抱箍,加工89钢管抱箍,1,REVIEW-MAT-00664,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00664 | 钢管抱箍 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 89；适用: 钢管 | 个
加工94*33*3夹板,加工94*33*3夹板,1,REVIEW-MAT-00340,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00340 | 夹板加工件 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；尺寸: 94*33*3 | 块
加工M27*100加长六角螺丝,加工m27*100加长六角螺丝,1,REVIEW-MAT-01265,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01265 | 加长六角螺丝 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: M27*100；头型: 六角；特征: 加长 | 个
加工PVC管Φ200*1.5m,加工pvc管φ200*1.5m,1,REVIEW-MAT-02126,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-02126 | PVC管加工件 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；材质: PVC；直径: Φ200；长度: 1.5m | 根
加工两头外丝无缝管,加工两头外丝无缝管,1,REVIEW-MAT-00955,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00955 | 双外丝无缝管 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；材质/形态: 无缝管；连接: 两头外丝 | 个
加工六联管夹35,加工六联管夹35,1,REVIEW-MAT-01525,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01525 | 六联管夹加工件 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；联数: 六联；规格: 35 | 个
加工内外四方接头,加工内外四方接头,1,REVIEW-MAT-00319,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00319 | 四方接头 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；类型: 内外四方接头 | 个
加工加厚1.15米三通抱箍,加工加厚1.15米三通抱箍,1,REVIEW-MAT-00283,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00283 | 三通抱箍 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；长度: 1.15米；特征: 加厚；类型: 三通抱箍 | 根
加工加厚60一头卡箍一头丝牙,加工加厚60一头卡箍一头丝牙,1,REVIEW-MAT-00281,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00281 | 卡箍丝牙接头 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 60；连接: 一头卡箍一头丝牙；特征: 加厚 | 个
加工加厚60两头抱箍,加工加厚60两头抱箍,1,REVIEW-MAT-00282,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-00282 | 双头抱箍接头 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；规格: 60；连接: 两头抱箍；特征: 加厚 | 个
加工加厚风筒600*10米,加工加厚风筒600*10米,1,REVIEW-MAT-01527,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01527 | 加厚风筒 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；直径: 600；长度: 10米；特征: 加厚 | 条
加工加厚风筒600*20米,加工加厚风筒600*20米,1,REVIEW-MAT-01526,,true,唯一候选暂未进入可导入池；需要先完成物料治理。,REVIEW-MAT-01526 | 加厚风筒 | 设备备件与加工件/金属加工件/金属加工件 | 加工: 是；直径: 600；长度: 20米；特征: 加厚 | 条
