"raw_name","proposed_item_code","standard_name","item_group","specs","unit"
"加工加厚风筒600*20米","REVIEW-MAT-01526","加厚风筒","定制件/通风风筒","加工: 是；直径: 600；长度: 20米；特征: 加厚","条"
"加工加厚风筒600*10米","REVIEW-MAT-01527","加厚风筒","定制件/通风风筒","加工: 是；直径: 600；长度: 10米；特征: 加厚","条"
"普赛达密封胶","REVIEW-MAT-01528","密封胶","化工耗材/密封胶","品牌: 普赛达","支"
"螺纹钢20E*12米","REVIEW-MAT-01529","螺纹钢","钢材/螺纹钢","规格: 20E；长度: 12米","T"
"工字钢14#","REVIEW-MAT-01530","工字钢","钢材/型钢","规格: 14#","米"
"进口液压油10L","REVIEW-MAT-01531","液压油","油品/液压油","进口: 是；包装: 10L","桶"
"电机5.5KW","REVIEW-MAT-01532","电机","设备备件/电机","功率: 5.5kW","台"
"管道泵5.5KW-50","REVIEW-MAT-01533","管道泵","设备备件/泵","功率: 5.5kW；口径/规格: 50","台"
"不锈钢液压高压球阀1寸","REVIEW-MAT-01534","不锈钢高压球阀","阀门/球阀","材质: 不锈钢；用途: 液压；规格: 1寸","只"
"液压高压外丝接头1寸","REVIEW-MAT-01535","液压高压外丝接头","液压/高压管路","规格: 1寸；连接: 外丝；用途: 液压高压","只"
"弹簧式安全阀A28H-64-DN32","REVIEW-MAT-01536","弹簧式安全阀","阀门/安全阀","型号: A28H-64；公称通径: DN32；结构: 弹簧式","只"
"通丝14*700","REVIEW-MAT-01537","通丝螺杆","建筑施工耗材/紧固件","规格: 14*700；类型: 通丝","只"
"山型卡","REVIEW-MAT-01538","山型卡","建筑施工耗材/模板配件","类型: 山型卡","只"
"木方4米*40*90","REVIEW-MAT-01539","木方","建筑材料/木材","长度: 4米；截面: 40*90","根"
"黑模板1830*915*14","REVIEW-MAT-01540","建筑模板","建筑材料/模板","颜色: 黑；尺寸: 1830*915*14","张"
"红模板1830*915*14","REVIEW-MAT-01541","建筑模板","建筑材料/模板","颜色: 红；尺寸: 1830*915*14","张"
"油性聚氨酯10KG","REVIEW-MAT-01542","油性聚氨酯","化工原料/堵漏材料","类型: 油性；材料: 聚氨酯；包装: 10KG","桶"
"丙酮10KG","REVIEW-MAT-01543","丙酮","化工原料/溶剂","品名: 丙酮；包装: 10KG","桶"
"博世五坑三槽钻头Φ12*200","REVIEW-MAT-01544","钻头","工具/钻头","品牌: 博世；柄型: 五坑三槽；直径: Φ12；长度: 200","支"
"注浆止水针头150mm","REVIEW-MAT-01545","注浆止水针头","注浆设备/耗材","长度: 150mm；用途: 注浆止水","支"
"注浆止水针头100mm","REVIEW-MAT-01546","注浆止水针头","注浆设备/耗材","长度: 100mm；用途: 注浆止水","支"
"高压注浆机","REVIEW-MAT-01547","高压注浆机","设备/注浆设备","类型: 高压注浆机","台"
"注浆管5米带配件","REVIEW-MAT-01548","注浆管套装","注浆设备/配件","长度: 5米；包含: 配件","套"
"公元PVC315直接","REVIEW-MAT-01549","PVC直接","管件/PVC管件","品牌: 公元；材质: PVC；规格: 315；类型: 直接","只"
"公元PVC315/45度弯头","REVIEW-MAT-01550","PVC弯头","管件/PVC管件","品牌: 公元；材质: PVC；规格: 315；角度: 45度","只"
"公元PVC315/90度弯头","REVIEW-MAT-01551","PVC弯头","管件/PVC管件","品牌: 公元；材质: PVC；规格: 315；角度: 90度","只"
"公元胶水1KG","REVIEW-MAT-01552","PVC胶水","胶粘剂/PVC胶水","品牌: 公元；包装: 1KG；用途: PVC粘接","瓶"
"博世钻头m14*260","REVIEW-MAT-01553","钻头","工具/钻头","品牌: 博世；规格: M14*260","支"
"冲孔冲Φ14*150","REVIEW-MAT-01554","冲孔冲头","工具/冲头","直径: Φ14；长度: 150","支"
"冲孔冲Φ16*150","REVIEW-MAT-01555","冲孔冲头","工具/冲头","直径: Φ16；长度: 150","支"
"灭火器2KG","REVIEW-MAT-01556","灭火器","安全消防/灭火器","灭火剂重量: 2KG","瓶"
"灭火器2kg","REVIEW-MAT-01556","灭火器","安全消防/灭火器","灭火剂重量: 2KG","瓶"
"DN50三通","REVIEW-MAT-01557","三通","管件/金属管件","公称通径: DN50；类型: 三通","只"
"DN65三通","REVIEW-MAT-01558","三通","管件/金属管件","公称通径: DN65；类型: 三通","只"
"施耐德灯带按钮开关","REVIEW-MAT-01559","带灯按钮开关","电气/按钮开关","品牌: 施耐德；类型: 带灯按钮开关","只"
"电流表600/5A","REVIEW-MAT-01560","电流表","仪表/电气仪表","变比: 600/5A；类型: 电流表","只"
"迈克重型矿井卡箍DN150","REVIEW-MAT-01561","重型矿井卡箍","管夹/卡箍","品牌: 迈克；规格: DN150；类型: 重型矿井卡箍","只"
"膨胀螺丝M12*100","REVIEW-MAT-01562","膨胀螺丝","紧固件/膨胀螺丝","规格: M12*100","支"
"液压接头m20*1.5对丝","REVIEW-MAT-01563","液压对丝接头","液压/高压管路","螺纹: M20*1.5；类型: 对丝","只"
"绿色自喷漆","REVIEW-MAT-01564","自喷漆","油漆涂料/自喷漆","颜色: 绿色","瓶"
"DN40三通","REVIEW-MAT-01565","三通","管件/金属管件","公称通径: DN40；类型: 三通","只"
"美的大1.5匹冷暖空调","REVIEW-MAT-01566","冷暖空调","行政后勤/空调设备","品牌: 美的；匹数: 大1.5匹；功能: 冷暖","台"
"中黄自喷漆","REVIEW-MAT-01567","自喷漆","油漆涂料/自喷漆","颜色: 中黄","瓶"
"透明PC板1m*1.5m*3mm","REVIEW-MAT-01568","透明PC板","塑料板材/PC板","材质: PC；颜色: 透明；尺寸: 1m*1.5m；厚度: 3mm","块"
"封箱带","REVIEW-MAT-01569","封箱胶带","包装材料/胶带","类型: 封箱带","卷"
"得力黑色记号笔","REVIEW-MAT-01570","记号笔","办公用品/书写工具","品牌: 得力；颜色: 黑色","支"
"立邦白色防锈漆18KG","REVIEW-MAT-01571","防锈漆","油漆涂料/防锈漆","品牌: 立邦；颜色: 白色；包装: 18KG","桶"
"立邦白色防锈漆18kg","REVIEW-MAT-01571","防锈漆","油漆涂料/防锈漆","品牌: 立邦；颜色: 白色；包装: 18KG","桶"
"立邦稀释剂12KG","REVIEW-MAT-01572","稀释剂","油漆涂料/稀释剂","品牌: 立邦；包装: 12KG","桶"
"整理箱带盖800*800*600","REVIEW-MAT-01573","带盖整理箱","行政后勤/收纳用品","尺寸: 800*800*600；配置: 带盖","只"
"博世钻头m12*200","REVIEW-MAT-01574","钻头","工具/钻头","品牌: 博世；规格: M12*200","支"
"博世钻头m14*200","REVIEW-MAT-01575","钻头","工具/钻头","品牌: 博世；规格: M14*200","支"
"角铁40*40","REVIEW-MAT-01576","角钢","钢材/型钢","规格: 40*40","根"
"胶管36*2-2层-2.5米","REVIEW-MAT-01577","胶管总成","液压/高压管路","螺纹/规格: 36*2；层数: 2层；长度: 2.5米","根"
"胶管36*2-2层-10米","REVIEW-MAT-01578","胶管总成","液压/高压管路","螺纹/规格: 36*2；层数: 2层；长度: 10米","根"
"胶管36*2-2层-11米","REVIEW-MAT-01579","胶管总成","液压/高压管路","螺纹/规格: 36*2；层数: 2层；长度: 11米","根"
"胶管36*2-2层-15米","REVIEW-MAT-01580","胶管总成","液压/高压管路","螺纹/规格: 36*2；层数: 2层；长度: 15米","根"
"重型管夹36","REVIEW-MAT-01581","重型管夹","管夹/管路固定件","规格: 36；类型: 重型管夹","只"
"重型6联管夹","REVIEW-MAT-01582","重型六联管夹","管夹/管路固定件","联数: 6联；类型: 重型","组"
"加工直角接头36*3/36*2","REVIEW-MAT-01583","直角接头加工件","定制件/管路接头","加工: 是；规格: 36*3/36*2；类型: 直角接头","只"
"变径对丝25*2/36*2","REVIEW-MAT-01584","变径对丝接头","液压/高压管路","规格: 25*2/36*2；类型: 变径对丝","只"
"胶管M20*1.5-2层-1米","REVIEW-MAT-01585","胶管总成","液压/高压管路","螺纹: M20*1.5；层数: 2层；长度: 1米","根"
"胶管M20*1.5-2层-0.5米","REVIEW-MAT-01586","胶管总成","液压/高压管路","螺纹: M20*1.5；层数: 2层；长度: 0.5米","根"
"20*1.5三通","REVIEW-MAT-01587","三通接头","液压/高压管路","螺纹: 20*1.5；类型: 三通","只"
"20*1.5对丝","REVIEW-MAT-01588","对丝接头","液压/高压管路","螺纹: 20*1.5；类型: 对丝","只"
"不锈钢室外箱500*600*300","REVIEW-MAT-01589","不锈钢室外箱","电气/配电箱壳体","材质: 不锈钢；安装环境: 室外；尺寸: 500*600*300","只"
"进口滤芯Φ160*505","REVIEW-MAT-01590","滤芯","设备备件/过滤器滤芯","进口: 是；尺寸: Φ160*505","只"
"不锈钢搅拌机叶轮QJB-960S","REVIEW-MAT-01591","搅拌机叶轮","设备备件/搅拌机配件","材质: 不锈钢；适配型号: QJB-960S；部件: 叶轮","只"
"三和AB胶","REVIEW-MAT-01592","AB胶","胶粘剂/结构胶","品牌: 三和；类型: AB胶","支"
"德力西五孔插座","REVIEW-MAT-01593","五孔插座","电气/插座","品牌: 德力西；类型: 五孔插座","只"
"M4*10自攻丝","REVIEW-MAT-01594","自攻螺丝","紧固件/自攻螺丝","规格: M4*10","盒"
"M8*20螺丝","REVIEW-MAT-01595","螺丝套件","紧固件/螺丝套件","规格: M8*20；类型: 螺丝","套"
"德力西带导轨五孔插座","REVIEW-MAT-01596","导轨式五孔插座","电气/插座","品牌: 德力西；安装: 导轨式；类型: 五孔插座","只"
"304支架水桶1T","REVIEW-MAT-01597","不锈钢支架水桶","容器/水桶水箱","材质: 304；配置: 支架；容量: 1T","只"
"污水井盖580","REVIEW-MAT-01598","污水井盖","建筑材料/井盖","用途: 污水；规格: 580","个"
"4G太阳能探头4K30天循环","REVIEW-MAT-01599","太阳能4G监控摄像头","弱电安防/监控设备","通信: 4G；供电: 太阳能；清晰度: 4K；存储: 30天循环","套"
"三和灰色自喷漆","REVIEW-MAT-01600","自喷漆","油漆涂料/自喷漆","品牌: 三和；颜色: 灰色","瓶"
"子路桶装水抽水器+充电器","REVIEW-MAT-01601","桶装水抽水器套装","行政后勤/饮水设备","品牌: 子路；包含: 抽水器+充电器","套"
"工业防潮剂1KG","REVIEW-MAT-01602","工业防潮剂","化工耗材/防潮剂","用途: 工业；包装: 1KG","包"
"太阳能4G监控三件套","REVIEW-MAT-01603","太阳能4G监控套装","弱电安防/监控设备","供电: 太阳能；通信: 4G；套装: 三件套","套"
"变频器操作面板","REVIEW-MAT-01604","变频器操作面板","自动化/变频器配件","部件: 操作面板；适配设备: 变频器","只"
"胶管36*2H-2层-2.5米","REVIEW-MAT-01605","胶管总成","液压/高压管路","规格: 36*2H；层数: 2层；长度: 2.5米","根"
"胶管36*2H-2层-1米","REVIEW-MAT-01606","胶管总成","液压/高压管路","规格: 36*2H；层数: 2层；长度: 1米","根"
"胶管36*2H-2层-3.4米","REVIEW-MAT-01607","胶管总成","液压/高压管路","规格: 36*2H；层数: 2层；长度: 3.4米","根"
"胶管36*2H-2层-12米","REVIEW-MAT-01608","胶管总成","液压/高压管路","规格: 36*2H；层数: 2层；长度: 12米","根"
"胶管36*2H-2层-10米","REVIEW-MAT-01609","胶管总成","液压/高压管路","规格: 36*2H；层数: 2层；长度: 10米","根"
"胶管36*2H-2层-11米","REVIEW-MAT-01610","胶管总成","液压/高压管路","规格: 36*2H；层数: 2层；长度: 11米","根"
"胶管36*2H-2层-14米","REVIEW-MAT-01611","胶管总成","液压/高压管路","规格: 36*2H；层数: 2层；长度: 14米","根"
"乐泰243胶水","REVIEW-MAT-01612","螺纹锁固胶","胶粘剂/螺纹锁固胶","品牌: 乐泰；型号: 243","只"
"海康威视5口百兆交换机","REVIEW-MAT-01613","百兆交换机","弱电安防/网络设备","品牌: 海康威视；端口: 5口；速率: 百兆","台"
"HD13刀开关手柄1000A","REVIEW-MAT-01614","刀开关手柄","电气/开关配件","型号: HD13；额定电流: 1000A；部件: 手柄","套"
"牛筋带盖方桶6L（蕰川路）","REVIEW-MAT-01615","带盖方桶","容器/塑料桶","材质: 牛筋；容量: 6L；配置: 带盖；地点备注: 蕰川路","只"
"加厚油布12米*12米","REVIEW-MAT-01616","加厚油布","覆盖材料/油布","尺寸: 12米*12米；特征: 加厚","㎡"
"加厚油布10米*8米","REVIEW-MAT-01617","加厚油布","覆盖材料/油布","尺寸: 10米*8米；特征: 加厚","㎡"
"大油漆滚筒","REVIEW-MAT-01618","油漆滚筒","涂装工具/滚筒","规格: 大号；用途: 油漆","只"
"油漆滚筒大号","REVIEW-MAT-01618","油漆滚筒","涂装工具/滚筒","规格: 大号；用途: 油漆","只"
"三色彩条布4m*30m","REVIEW-MAT-01619","彩条布","覆盖材料/彩条布","颜色: 三色；尺寸: 4m*30m","㎡"
"泥桶","REVIEW-MAT-01620","泥桶","施工工具/桶具","用途: 泥浆/砂浆","只"
"羊毛刷3寸","REVIEW-MAT-01621","羊毛刷","涂装工具/刷子","规格: 3寸；材质: 羊毛","把"
"立邦桔黄色防锈漆18kg","REVIEW-MAT-01622","防锈漆","油漆涂料/防锈漆","品牌: 立邦；颜色: 桔黄色；包装: 18kg","桶"
"松香水12KG","REVIEW-MAT-01623","松香水","油漆涂料/稀释清洗剂","包装: 12KG；类型: 松香水","桶"
"立邦深黄防锈漆18KG","REVIEW-MAT-01624","防锈漆","油漆涂料/防锈漆","品牌: 立邦；颜色: 深黄；包装: 18KG","桶"
"立邦黑色防锈漆18KG","REVIEW-MAT-01625","防锈漆","油漆涂料/防锈漆","品牌: 立邦；颜色: 黑色；包装: 18KG","桶"
"立邦大红防锈漆18KG","REVIEW-MAT-01626","防锈漆","油漆涂料/防锈漆","品牌: 立邦；颜色: 大红；包装: 18KG","桶"
"立邦淡黄灰防锈漆18KG","REVIEW-MAT-01627","防锈漆","油漆涂料/防锈漆","品牌: 立邦；颜色: 淡黄灰；包装: 18KG","桶"
"立邦桔红防锈漆18KG","REVIEW-MAT-01628","防锈漆","油漆涂料/防锈漆","品牌: 立邦；颜色: 桔红；包装: 18KG","桶"
"立邦铁红防锈漆18KG","REVIEW-MAT-01629","防锈漆","油漆涂料/防锈漆","品牌: 立邦；颜色: 铁红；包装: 18KG","桶"
"立邦铁红防锈漆18kg","REVIEW-MAT-01629","防锈漆","油漆涂料/防锈漆","品牌: 立邦；颜色: 铁红；包装: 18KG","桶"
"稀释剂12kg","REVIEW-MAT-01630","稀释剂","油漆涂料/稀释剂","包装: 12kg","桶"
"稀释剂12KG","REVIEW-MAT-01630","稀释剂","油漆涂料/稀释剂","包装: 12kg","桶"
"小油漆滚筒","REVIEW-MAT-01631","油漆滚筒","涂装工具/滚筒","规格: 小号；用途: 油漆","只"
"油漆滚筒小号","REVIEW-MAT-01631","油漆滚筒","涂装工具/滚筒","规格: 小号；用途: 油漆","只"
"羊毛刷2寸","REVIEW-MAT-01632","羊毛刷","涂装工具/刷子","规格: 2寸；材质: 羊毛","把"
"不锈钢烟灰桶","REVIEW-MAT-01633","不锈钢烟灰桶","行政后勤/清洁用品","材质: 不锈钢；类型: 烟灰桶","只"
"打磨钢丝轮","REVIEW-MAT-01634","钢丝轮","磨具磨料/钢丝轮","用途: 打磨；类型: 钢丝轮","只"
"多功能护目眼镜","REVIEW-MAT-01635","护目镜","劳保耗材/眼面防护","类型: 多功能护目眼镜","付"
"帆布手套","REVIEW-MAT-01636","帆布手套","劳保耗材/手套","材质: 帆布","付"
"橡胶手套","REVIEW-MAT-01637","橡胶手套","劳保耗材/手套","材质: 橡胶","付"
"东城角磨机","REVIEW-MAT-01638","角磨机","电动工具/角磨机","品牌: 东城；类型: 角磨机","台"
"3M防尘面罩","REVIEW-MAT-01639","防尘面罩","劳保耗材/呼吸防护","品牌: 3M；类型: 防尘面罩","只"
"3M防尘面罩过滤芯","REVIEW-MAT-01640","防尘面罩过滤芯","劳保耗材/呼吸防护","品牌: 3M；适配: 防尘面罩；部件: 过滤芯","只"
"定制铭牌钢制","REVIEW-MAT-01641","钢制铭牌","定制件/标识铭牌","定制: 是；材质: 钢制","件"
"10#槽钢","REVIEW-MAT-01642","槽钢","钢材/型钢","规格: 10#","米"
"10#型槽钢","REVIEW-MAT-01642","槽钢","钢材/型钢","规格: 10#","米"
"槽钢10#","REVIEW-MAT-01642","槽钢","钢材/型钢","规格: 10#","米"
"8#槽钢","REVIEW-MAT-01643","槽钢","钢材/型钢","规格: 8#","米"
"公牛拖线板3m6位","REVIEW-MAT-01644","拖线板","电气/插排","品牌: 公牛；线长: 3m；插位: 6位","只"
"牛筋手套","REVIEW-MAT-01645","牛筋手套","劳保耗材/手套","材质/俗称: 牛筋","付"
"抹布","REVIEW-MAT-01646","抹布","清洁耗材/抹布","类型: 抹布","KG"
"蛇皮袋","REVIEW-MAT-01647","蛇皮袋","包装材料/编织袋","类型: 蛇皮袋","条"
"马夹袋","REVIEW-MAT-01648","马夹袋","包装材料/塑料袋","类型: 马夹袋","条"
"公牛三插头","REVIEW-MAT-01649","三脚插头","电气/插头插座","品牌: 公牛；类型: 三插头","只"
"公牛6位对插线板3米","REVIEW-MAT-01650","插线板","电气/插排","品牌: 公牛；插位: 6位；线长: 3米","只"
"公牛拖线板6米","REVIEW-MAT-01651","拖线板","电气/插排","品牌: 公牛；线长: 6米","只"
"螺纹灯座","REVIEW-MAT-01652","螺纹灯座","电气/照明配件","类型: 螺纹灯座","只"
"百叶轮","REVIEW-MAT-01653","百叶轮","磨具磨料/百叶轮","类型: 百叶轮","片"
"彩条布4米","REVIEW-MAT-01654","彩条布","覆盖材料/彩条布","宽度: 4米","㎡"
"油布4米*6米","REVIEW-MAT-01655","油布","覆盖材料/油布","尺寸: 4米*6米","㎡"
"世达螺丝刀十字","REVIEW-MAT-01656","十字螺丝刀","工具/手动工具","品牌: 世达；类型: 十字","把"
"铁丝14#","REVIEW-MAT-01657","铁丝","五金耗材/金属丝","规格: 14#；材质: 铁","KG"
"重油污除污剂30KG","REVIEW-MAT-01658","重油污除污剂","清洁化学品/除污剂","用途: 重油污；包装: 30KG","桶"
"耦合剂100mL","REVIEW-MAT-01659","耦合剂","检测耗材/耦合剂","容量: 100mL","支"
"安全绳Φ14","REVIEW-MAT-01660","安全绳","安全防护/安全绳","直径: Φ14","米"
"大西洋药芯焊丝1.2","REVIEW-MAT-01661","药芯焊丝","焊接材料/焊丝","品牌: 大西洋；类型: 药芯；直径: 1.2","盘"
"世达吹尘枪","REVIEW-MAT-01662","吹尘枪","工具/气动工具","品牌: 世达；类型: 吹尘枪","把"
