conflict_type,standard_name,canonical_group_path,unit_values,specs_values,candidate_codes,source_rows,reason
specs_conflict,LED灯泡,电气与自动化/照明与报警/灯具,个；只,品牌: 公牛；功率: 40W || 品牌: 公牛；功率: 20W || 功率: 40W；类型: LED || 功率: 50W；类型: LED || 品牌: 飞利浦；功率: 40W || 品牌: 飞利浦；功率: 50W || 类型: LED；功率: 30W；接口: 螺口,REVIEW-MAT-00016；REVIEW-MAT-00201；REVIEW-MAT-00948；REVIEW-MAT-01250；REVIEW-MAT-01751；REVIEW-MAT-01752；REVIEW-MAT-02187,Sheet1:1648；Sheet1:2063；Sheet1:2175；Sheet1:25；Sheet1:2789；Sheet1:2790；Sheet1:2886；Sheet1:3401；Sheet1:360,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,灯座,电气与自动化/照明与报警/灯具,只；个,类型: 灯座 || 规格: E27,REVIEW-MAT-01753；REVIEW-MAT-02095,Sheet1:2791；Sheet1:3276,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,电池,电气与自动化/电源电池/电源电池,个,电压: 9V || 规格: 5号 || 规格: 7号,REVIEW-MAT-00176；REVIEW-MAT-00188；REVIEW-MAT-00655,Sheet1:1195；Sheet1:310；Sheet1:337,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
low_precision_conflict,电池,电气与自动化/电源电池/电源电池,个,电压: 9V || 规格: 5号 || 规格: 7号,REVIEW-MAT-00176；REVIEW-MAT-00188；REVIEW-MAT-00655,Sheet1:1195；Sheet1:310；Sheet1:337,低精度/缺规格项与高精度项同时存在；低精度项已保留 needs_human_review。
specs_conflict,BV电线,电气与自动化/电线电缆与敷设/电线电缆,米,品牌: 起帆；型号: BV；截面积: 2.5平方 || 品牌: 起帆；型号: BV；截面积: 10平方 || 品牌: 起帆；型号: BV；截面积: 25平方 || 型号: BV；截面积: 2.5平方,REVIEW-MAT-00017；REVIEW-MAT-00018；REVIEW-MAT-00019；REVIEW-MAT-00120,Sheet1:204；Sheet1:26；Sheet1:27；Sheet1:28；Sheet1:663；Sheet1:668,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
low_precision_conflict,BV电线,电气与自动化/电线电缆与敷设/电线电缆,米,品牌: 起帆；型号: BV；截面积: 2.5平方 || 品牌: 起帆；型号: BV；截面积: 10平方 || 品牌: 起帆；型号: BV；截面积: 25平方 || 型号: BV；截面积: 2.5平方,REVIEW-MAT-00017；REVIEW-MAT-00018；REVIEW-MAT-00019；REVIEW-MAT-00120,Sheet1:204；Sheet1:26；Sheet1:27；Sheet1:28；Sheet1:663；Sheet1:668,低精度/缺规格项与高精度项同时存在；低精度项已保留 needs_human_review。
specs_conflict,DT铜鼻子,电气与自动化/电线电缆与敷设/电线电缆,个,型号: DT；适配线径: 150mm2；材质: 铜 || 型号: DT；适配线径: 120mm2；材质: 铜 || 型号: DT；适配线径: 95mm2；材质: 铜 || 型号: DT；适配线径: 70mm2；材质: 铜,REVIEW-MAT-00780；REVIEW-MAT-00781；REVIEW-MAT-00782；REVIEW-MAT-00783,Sheet1:1426；Sheet1:1427；Sheet1:1428；Sheet1:1429,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,OT铜端子,电气与自动化/电线电缆与敷设/电线电缆,个,型号: OT25-8；线径规格: 25mm2；孔径: 8mm；材质: 铜 || 型号: OT6-6；线径规格: 6mm2；孔径: 6mm；材质: 铜,REVIEW-MAT-00784；REVIEW-MAT-00785,Sheet1:1430；Sheet1:1431,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,电焊线,电气与自动化/电线电缆与敷设/电线电缆,米,品牌: 起帆；截面积: 35平方 || 品牌: 起帆；截面积: 50平方,REVIEW-MAT-00273；REVIEW-MAT-00274,Sheet1:468；Sheet1:469,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,电线,电气与自动化/电线电缆与敷设/电线电缆,米,品牌: 起帆；截面积: 4平方 || 品牌: 起帆；截面积: 1.5平方 || 品牌: 起帆；截面积: 16mm2 || 品牌: 起帆；截面积: 25mm2,REVIEW-MAT-00329；REVIEW-MAT-00660；REVIEW-MAT-00868；REVIEW-MAT-01330,Sheet1:1209；Sheet1:1535；Sheet1:1852；Sheet1:2169；Sheet1:563,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,电缆,电气与自动化/电线电缆与敷设/电线电缆,米,品牌: 起帆；规格: 3*6+1 || 品牌: 起帆；规格: 3*1.5+1 || 品牌: 起帆；规格: 4*2.5 || 品牌: 起帆；规格: 3*2.5 || 品牌: 起帆；规格: 3*6+2*2.5 || 规格: 4*4平方 || 品牌: 起帆；规格: 3*2.5+1*1.5 || 品牌: 起帆；规格: 3*4+1*2.5 || 品牌: 起帆；规格: 3*16+1*10,REVIEW-MAT-00091；REVIEW-MAT-01700；REVIEW-MAT-01748；REVIEW-MAT-01956；REVIEW-MAT-01957；REVIEW-MAT-02150；REVIEW-MAT-02194；REVIEW-MAT-02247；REVIEW-MAT-02260,Sheet1:147；Sheet1:2721；Sheet1:2785；Sheet1:3099；Sheet1:3101；Sheet1:3347；Sheet1:3415；Sheet1:3493；Sheet1:3515；Sheet1:3516,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,电缆线,电气与自动化/电线电缆与敷设/电线电缆,米,品牌: 起帆；规格: 3*4+2*2.5 || 品牌: 起帆；规格: 3*1.5 || 品牌: 起帆；规格: 3*2.5 || 规格: 3*25 || 品牌: 起帆；规格: 3*6+1 || 芯数: 3；截面积: 1.5mm2 || 品牌: 起帆；规格: 3*6+2*4,REVIEW-MAT-00455；REVIEW-MAT-00456；REVIEW-MAT-00473；REVIEW-MAT-00703；REVIEW-MAT-00707；REVIEW-MAT-00884；REVIEW-MAT-01388,Sheet1:1284；Sheet1:1295；Sheet1:1305；Sheet1:1556；Sheet1:2025；Sheet1:2026；Sheet1:2257；Sheet1:2258；Sheet1:785；Sheet1:786；Sheet1:790；Sheet1:827；Sheet1:828,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,电缆防水接头,电气与自动化/电线电缆与敷设/电线电缆,个,规格: M50 || 规格: M40 || 规格: M32,REVIEW-MAT-00290；REVIEW-MAT-00291；REVIEW-MAT-00292,Sheet1:494；Sheet1:495；Sheet1:496,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,铜鼻子,电气与自动化/电线电缆与敷设/电线电缆,个,电流: 300A；材质: 铜 || 电流: 200A；材质: 铜,REVIEW-MAT-00609；REVIEW-MAT-00610,Sheet1:1110；Sheet1:1111,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,热缩管,电气与自动化/绝缘材料/热缩绝缘,米,规格: 3CM || 规格: 2CM || 规格: 1.5CM,REVIEW-MAT-00003；REVIEW-MAT-00004；REVIEW-MAT-00005,Sheet1:5；Sheet1:6；Sheet1:7,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,电工胶布,电气与自动化/绝缘材料/热缩绝缘,个；卷,品牌: 3M || 品牌: 3M；类型: 电工胶布,REVIEW-MAT-00034；REVIEW-MAT-01121,Sheet1:1888；Sheet1:54,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,焊接弯头,管道管件/其他/弯头,个,规格: 325；连接: 焊接 || 规格: 325；角度: 45度；连接: 焊接 || 规格: 89；连接: 焊接 || 规格: 168；连接: 焊接 || 规格: 89；壁厚: 10；连接: 焊接 || 规格: 168；壁厚: 10；连接: 焊接,REVIEW-MAT-00834；REVIEW-MAT-00835；REVIEW-MAT-00836；REVIEW-MAT-00896；REVIEW-MAT-01170；REVIEW-MAT-01171,Sheet1:1491；Sheet1:1492；Sheet1:1493；Sheet1:1575；Sheet1:1954；Sheet1:1955,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,法兰,管道管件/其他/法兰,个,规格: 325 || 规格: DN273 || 规格: DN89；压力等级: 16kg || 公称直径: DN50；压力等级: 16kg || 公称直径: DN65；压力等级: 16kg,REVIEW-MAT-00837；REVIEW-MAT-00895；REVIEW-MAT-00933；REVIEW-MAT-01351；REVIEW-MAT-01352,Sheet1:1494；Sheet1:1574；Sheet1:1628；Sheet1:2210；Sheet1:2211,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,焊接变径接头,管道管件/其他/焊接管件,只,连接: 焊接；规格: 150/2寸；类型: 变径接头 || 连接: 焊接；规格: 150/3寸；类型: 变径接头 || 连接: 焊接；规格: 325/159；类型: 变径接头,REVIEW-MAT-01985；REVIEW-MAT-01986；REVIEW-MAT-02249,Sheet1:3136；Sheet1:3137；Sheet1:3496,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,焊接异径接头,管道管件/其他/焊接管件,个,规格: 273*168；类型: 大小头；连接: 焊接 || 规格: 168*89；类型: 大小头；连接: 焊接 || 规格: 168*60；类型: 大小头；连接: 焊接,REVIEW-MAT-00894；REVIEW-MAT-01148；REVIEW-MAT-01149,Sheet1:1573；Sheet1:1926；Sheet1:1927,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,钢丝软管,管道管件/其他/软管,米,公称直径: 25；结构: 钢丝增强 || 规格: 38；结构: 钢丝增强,REVIEW-MAT-00968；REVIEW-MAT-01092,Sheet1:1677；Sheet1:1847,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,法兰软连接,管道管件/其他/软连接,个,规格: 65*40；连接: 法兰 || 规格: 65*50；连接: 法兰,REVIEW-MAT-01283；REVIEW-MAT-01284,Sheet1:2104；Sheet1:2105,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,三通,管道管件/其他/金属管件,只,公称通径: DN50；类型: 三通 || 公称通径: DN65；类型: 三通 || 公称通径: DN40；类型: 三通,REVIEW-MAT-01557；REVIEW-MAT-01558；REVIEW-MAT-01565,Sheet1:2525；Sheet1:2526；Sheet1:2533,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,PPR三通,管道管件/塑料管件/PPR管件,个；只,品牌: 公元；规格: 63；材质: PPR；类型: 三通 || 品牌: 公元；材质: PPR；规格: 32；类型: 三通,REVIEW-MAT-01285；REVIEW-MAT-02147,Sheet1:2106；Sheet1:3341,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,PPR堵头,管道管件/塑料管件/PPR管件,只,材质: PPR；规格: 4分；类型: 堵头 || 材质: PPR；规格: 6分；类型: 堵头,REVIEW-MAT-01710；REVIEW-MAT-01711,Sheet1:2733；Sheet1:2734,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,PPR弯头,管道管件/塑料管件/PPR管件,个；只,材质: PPR；规格: 63；类型: 弯头 || 品牌: 公元；规格: 63；材质: PPR；类型: 弯头 || 品牌: 公元；材质: PPR；规格: 32；类型: 弯头,REVIEW-MAT-01021；REVIEW-MAT-01287；REVIEW-MAT-02148,Sheet1:1743；Sheet1:2108；Sheet1:3342,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,PPR截止阀,管道管件/塑料管件/PPR管件,个；只,材质: PPR；规格: 63；类型: 截止阀 || 品牌: 公元；材质: PPR；规格: 32；类型: 截止阀,REVIEW-MAT-01022；REVIEW-MAT-02144,Sheet1:1744；Sheet1:3338,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,PPR球阀,管道管件/塑料管件/PPR管件,个,品牌: 公元；公称直径: DN50；材质: PPR；类型: 球阀 || 品牌: 公元；规格: 63；材质: PPR；类型: 球阀,REVIEW-MAT-01279；REVIEW-MAT-01290,Sheet1:2098；Sheet1:2111,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,PPR直通,管道管件/塑料管件/PPR管件,个,材质: PPR；规格: 63；类型: 直通 || 品牌: 公元；规格: 63；材质: PPR；类型: 直通,REVIEW-MAT-01019；REVIEW-MAT-01286,Sheet1:1741；Sheet1:2107,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,PPR管,管道管件/塑料管件/PPR管件,米,材质: PPR；规格: 63 || 品牌: 公元；公称直径: DN200；材质: PPR || 品牌: 公元；规格: 63；材质: PPR || 品牌: 公元；材质: PPR；规格: 32,REVIEW-MAT-01020；REVIEW-MAT-01219；REVIEW-MAT-01288；REVIEW-MAT-02146,Sheet1:1742；Sheet1:2018；Sheet1:2109；Sheet1:3340,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,PPR闷头,管道管件/塑料管件/PPR管件,只,材质: PPR；规格: 20mm；类型: 闷头/堵头 || 材质: PPR；规格: 25mm；类型: 闷头/堵头,REVIEW-MAT-01712；REVIEW-MAT-01713,Sheet1:2735；Sheet1:2736,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,PVC弯头,管道管件/塑料管件/PVC管件,只,品牌: 公元；材质: PVC；规格: 315；角度: 45度 || 品牌: 公元；材质: PVC；规格: 315；角度: 90度 || 品牌: 公元；材质: PVC；直径: Φ100；类型: 弯头,REVIEW-MAT-01550；REVIEW-MAT-01551；REVIEW-MAT-02166,Sheet1:2517；Sheet1:2518；Sheet1:3371,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,PVC直接,管道管件/塑料管件/PVC管件,只,品牌: 公元；材质: PVC；规格: 315；类型: 直接 || 品牌: 公元；材质: PVC；直径: Φ110；类型: 直接 || 品牌: 公元；材质: PVC；直径: Φ75；类型: 直接 || 材质: PVC；直径: Φ200；类型: 直接,REVIEW-MAT-01549；REVIEW-MAT-01802；REVIEW-MAT-01803；REVIEW-MAT-02127,Sheet1:2516；Sheet1:2874；Sheet1:2875；Sheet1:3312,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,PVC管,管道管件/塑料管件/PVC管件,米,品牌: 公元；材质: PVC；直径: Φ75 || 品牌: 公元；材质: PVC；直径: Φ110 || 品牌: 公元；材质: PVC；直径: Φ100,REVIEW-MAT-01800；REVIEW-MAT-01801；REVIEW-MAT-02165,Sheet1:2872；Sheet1:2873；Sheet1:3370,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,UPVC弯头,管道管件/塑料管件/PVC管件,只,品牌: 公元；材质: UPVC；直径: Φ25；角度: 90度 || 品牌: 公元；材质: UPVC；直径: Φ25；角度: 45度,REVIEW-MAT-01931；REVIEW-MAT-01932,Sheet1:3067；Sheet1:3068,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,双联重型管卡,管道管件/管道紧固/管夹卡箍,个；套,适配管径: 40；用途: 注浆管；型式: 重型卡槽两联 || 规格: 40*2；型式: 双联重型,REVIEW-MAT-00790；REVIEW-MAT-00846,Sheet1:1437；Sheet1:1510,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,消防卡箍,管道管件/管道紧固/管夹卡箍,个,规格: 89；用途: 消防 || 规格: 50；用途: 消防 || 规格: 65；用途: 消防 || 规格: 80；用途: 消防,REVIEW-MAT-00828；REVIEW-MAT-00956；REVIEW-MAT-00957；REVIEW-MAT-00958,Sheet1:1482；Sheet1:1663；Sheet1:1664；Sheet1:1665,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,管卡,管道管件/管道紧固/管夹卡箍,个,规格: 100 || 规格: 65 || 规格: 80,REVIEW-MAT-01316；REVIEW-MAT-01322；REVIEW-MAT-01323,Sheet1:2155；Sheet1:2161；Sheet1:2162,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,铝合金抱箍,管道管件/管道紧固/管夹卡箍,个,规格: 50；材质: 铝合金 || 规格: 80；材质: 铝合金,REVIEW-MAT-01311；REVIEW-MAT-01312,Sheet1:2148；Sheet1:2149,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
specs_conflict,不锈钢双外丝变径接头,管道管件/金属管件/钢制管件,只,材质: 304不锈钢；连接: 双外丝；规格: 2寸/1.5寸 || 材质: 304不锈钢；连接: 双外丝；规格: 1.5寸/1.2寸,REVIEW-MAT-02112；REVIEW-MAT-02113,Sheet1:3296；Sheet1:3297,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
