draft_sku_id	draft_item_code	code_prefix	release_status	放行等级	标准名称	必填规格	辅助规格	标准分组	标准单位	别名/土名	candidate_count	source_candidate_rows	source_file_rows	grade_counts	matched_category	import_decision	missing_specs	整理依据	dedupe_key
SKU-DRAFT-001560	CHEM-000102	CHEM	needs_confirmation	B	防锈漆	品牌：立邦；颜色：白色；包装：18KG		油漆涂料/防锈漆	桶	立邦白色防锈漆18KG	1	1571	1572	B:1	化工油漆胶粘	confirm_then_import	型号	型号/适用底材缺失，需后续确认	防锈漆|包装:18kg|品牌:立邦|颜色:白色|油漆涂料/防锈漆|桶
SKU-DRAFT-001561	CHEM-000103	CHEM	needs_missing_specs	C	稀释剂	品牌：立邦；包装：12KG		油漆涂料/稀释剂	桶	立邦稀释剂12KG	1	1572	1573	C:1	化工油漆胶粘	do_not_import_missing_specs	型号	适配漆种/型号缺失，会影响稀释剂SKU区分	稀释剂|包装:12kg|品牌:立邦|油漆涂料/稀释剂|桶
SKU-DRAFT-001562	MAT-000157	MAT	needs_confirmation	B	整理箱	尺寸：800*800*600；配置：带盖		行政后勤/收纳用品	只	整理箱带盖800*800*600	1	1573	1574	B:1	通用物料	confirm_then_import	材质；容量	材质/容量缺失，需后续确认	整理箱|尺寸:800x800x600|配置:带盖|行政后勤/收纳用品|个
SKU-DRAFT-001563	TOOL-000233	TOOL	needs_missing_specs	C	钻头	品牌：博世；规格：M12*200		工具/钻头	支	博世钻头m12*200	1	1574	1575	C:1	工具器具	do_not_import_missing_specs	材质	M12语义及柄型/材质缺失，会影响钻头SKU区分	钻头|品牌:博世|规格:m12x200|工具/钻头|支
SKU-DRAFT-001564	TOOL-000234	TOOL	needs_missing_specs	C	钻头	品牌：博世；规格：M14*200		工具/钻头	支	博世钻头m14*200	1	1575	1576	C:1	工具器具	do_not_import_missing_specs	材质	M14语义及柄型/材质缺失，会影响钻头SKU区分	钻头|品牌:博世|规格:m14x200|工具/钻头|支
SKU-DRAFT-001565	METAL-000106	METAL	needs_missing_specs	C	角钢	规格：40*40		钢材/型钢	根	角铁40*40	1	1576	1577	C:1	金属材料	do_not_import_missing_specs	材质；长度；厚度	厚度/长度/材质缺失，无法区分角钢SKU	角钢|规格:40x40|钢材/型钢|根
SKU-DRAFT-001566	PIPE-000379	PIPE	needs_missing_specs	C	胶管总成	螺纹/规格：36*2；层数：2层；长度：2.5米		液压/高压管路	根	胶管36*2-2层-2.5米	1	1577	1578	C:1	管材管件	do_not_import_missing_specs	压力等级；接头形式	长度不同需分SKU；压力等级/接头形式缺失	胶管总成|层数:2层|螺纹/规格:36x2|长度:2.5米|液压/高压管路|根
SKU-DRAFT-001567	PIPE-000380	PIPE	needs_missing_specs	C	胶管总成	螺纹/规格：36*2；层数：2层；长度：10米		液压/高压管路	根	胶管36*2-2层-10米	1	1578	1579	C:1	管材管件	do_not_import_missing_specs	压力等级；接头形式	长度不同需分SKU；压力等级/接头形式缺失	胶管总成|层数:2层|螺纹/规格:36x2|长度:10米|液压/高压管路|根
SKU-DRAFT-001568	PIPE-000381	PIPE	needs_missing_specs	C	胶管总成	螺纹/规格：36*2；层数：2层；长度：11米		液压/高压管路	根	胶管36*2-2层-11米	1	1579	1580	C:1	管材管件	do_not_import_missing_specs	压力等级；接头形式	长度不同需分SKU；压力等级/接头形式缺失	胶管总成|层数:2层|螺纹/规格:36x2|长度:11米|液压/高压管路|根
SKU-DRAFT-001569	PIPE-000382	PIPE	needs_missing_specs	C	胶管总成	螺纹/规格：36*2；层数：2层；长度：15米		液压/高压管路	根	胶管36*2-2层-15米	1	1580	1581	C:1	管材管件	do_not_import_missing_specs	压力等级；接头形式	长度不同需分SKU；压力等级/接头形式缺失	胶管总成|层数:2层|螺纹/规格:36x2|长度:15米|液压/高压管路|根
SKU-DRAFT-001570	PIPE-000383	PIPE	needs_missing_specs	C	重型管夹	规格：36；类型：重型管夹		管夹/管路固定件	只	重型管夹36	1	1581	1582	C:1	管材管件	do_not_import_missing_specs	材质	材质/安装孔距缺失，会影响管夹SKU区分	重型管夹|类型:重型管夹|规格:36|管夹/管路固定件|个
SKU-DRAFT-001571	PIPE-000384	PIPE	needs_missing_specs	C	重型六联管夹	联数：6联；类型：重型		管夹/管路固定件	组	重型6联管夹	1	1582	1583	C:1	管材管件	do_not_import_missing_specs	规格；材质	规格/材质/安装孔距缺失，无法区分管夹SKU	重型六联管夹|类型:重型|联数:6联|管夹/管路固定件|组
SKU-DRAFT-001572	PIPE-000385	PIPE	needs_missing_specs	C	直角接头加工件	加工：是；规格：36*3/36*2；类型：直角接头		定制件/管路接头	只	加工直角接头36*3/36*2	1	1583	1584	C:1	管材管件	do_not_import_missing_specs	材质；压力等级	图纸/材质/压力等级缺失，定制件需复核	直角接头加工件|加工:是|类型:直角接头|规格:36x3/36x2|定制件/管路接头|个
SKU-DRAFT-001573	PIPE-000386	PIPE	needs_missing_specs	C	变径对丝接头	规格：25*2/36*2；类型：变径对丝		液压/高压管路	只	变径对丝25*2/36*2	1	1584	1585	C:1	管材管件	do_not_import_missing_specs	材质；压力等级	材质/压力等级/螺纹标准缺失，会影响液压接头SKU区分	变径对丝接头|类型:变径对丝|规格:25x2/36x2|液压/高压管路|个
SKU-DRAFT-001574	PIPE-000387	PIPE	needs_missing_specs	C	胶管总成	螺纹：M20*1.5；层数：2层；长度：1米		液压/高压管路	根	胶管M20*1.5-2层-1米	1	1585	1586	C:1	管材管件	do_not_import_missing_specs	压力等级；接头形式	长度不同需分SKU；压力等级/接头形式缺失	胶管总成|层数:2层|螺纹:m20x1.5|长度:1米|液压/高压管路|根
SKU-DRAFT-001575	PIPE-000388	PIPE	needs_missing_specs	C	胶管总成	螺纹：M20*1.5；层数：2层；长度：0.5米		液压/高压管路	根	胶管M20*1.5-2层-0.5米	1	1586	1587	C:1	管材管件	do_not_import_missing_specs	压力等级；接头形式	长度不同需分SKU；压力等级/接头形式缺失	胶管总成|层数:2层|螺纹:m20x1.5|长度:0.5米|液压/高压管路|根
SKU-DRAFT-001576	PIPE-000389	PIPE	needs_missing_specs	C	三通接头	螺纹：20*1.5；类型：三通		液压/高压管路	只	20*1.5三通	1	1587	1588	C:1	管材管件	do_not_import_missing_specs	材质；压力等级	材质/压力等级缺失，会影响液压接头SKU区分	三通接头|类型:三通|螺纹:20x1.5|液压/高压管路|个
SKU-DRAFT-001577	PIPE-000390	PIPE	needs_missing_specs	C	对丝接头	螺纹：20*1.5；类型：对丝		液压/高压管路	只	20*1.5对丝	1	1588	1589	C:1	管材管件	do_not_import_missing_specs	规格；材质；压力等级	材质/压力等级缺失；与同规格对丝是否合并需确认	对丝接头|类型:对丝|螺纹:20x1.5|液压/高压管路|个
SKU-DRAFT-001578	ELEC-000153	ELEC	needs_missing_specs	C	配电箱壳体	材质：不锈钢；安装环境：室外；尺寸：500*600*300		电气/配电箱壳体	只	不锈钢室外箱500*600*300	1	1589	1590	C:1	电气材料	do_not_import_missing_specs	品牌；型号；电压；电流；安装方式	防护等级/板厚缺失，会影响室外箱SKU区分	配电箱壳体|安装环境:室外|尺寸:500x600x300|材质:不锈钢|电气/配电箱壳体|个
SKU-DRAFT-001579	SPARE-000124	SPARE	needs_missing_specs	C	滤芯	进口：是；尺寸：Φ160*505		设备备件/过滤器滤芯	只	进口滤芯Φ160*505	1	1590	1591	C:1	设备备件与加工件	do_not_import_missing_specs	型号；材质；精度	过滤精度/材质/适配型号缺失，无法区分滤芯SKU	滤芯|尺寸:φ160x505|进口:是|设备备件/过滤器滤芯|个
SKU-DRAFT-001580	SPARE-000125	SPARE	needs_missing_specs	C	搅拌机叶轮	材质：不锈钢；适配型号：QJB-960S		设备备件/搅拌机配件	只	不锈钢搅拌机叶轮QJB-960S	1	1591	1592	C:1	设备备件与加工件	do_not_import_missing_specs	直径	叶轮直径/厂家缺失，会影响搅拌机叶轮SKU区分	搅拌机叶轮|材质:不锈钢|适配型号:qjb-960s|设备备件/搅拌机配件|个
SKU-DRAFT-001581	CHEM-000104	CHEM	needs_missing_specs	C	AB胶	品牌：三和；类型：AB胶		胶粘剂/结构胶	支	三和AB胶	1	1592	1593	C:1	化工油漆胶粘	do_not_import_missing_specs	型号；容量；颜色	容量/型号/颜色缺失，会影响AB胶SKU区分	ab胶|品牌:三和|类型:ab胶|胶粘剂/结构胶|支
SKU-DRAFT-001582	ELEC-000154	ELEC	needs_missing_specs	C	五孔插座	品牌：德力西；类型：五孔插座		电气/插座	只	德力西五孔插座	1	1593	1594	C:1	电气材料	do_not_import_missing_specs	电流	额定电流/安装方式缺失，会影响插座SKU区分	五孔插座|品牌:德力西|类型:五孔插座|电气/插座|个
SKU-DRAFT-001583	FAST-000073	FAST	needs_missing_specs	C	自攻螺丝	规格：M4*10		紧固件/自攻螺丝	盒	M4*10自攻丝	1	1594	1595	C:1	紧固件	do_not_import_missing_specs	材质；头型	每盒数量/材质/头型缺失，会影响自攻螺丝SKU区分	自攻螺丝|规格:m4x10|紧固件/自攻螺丝|盒
SKU-DRAFT-001584	FAST-000074	FAST	needs_missing_specs	C	螺丝套件	规格：M8*20；类型：螺丝		紧固件/螺丝套件	套	M8*20螺丝	1	1595	1596	C:1	紧固件	do_not_import_missing_specs	材质；强度等级	套包含内容/材质/强度等级缺失，无法区分套件SKU	螺丝套件|类型:螺丝|规格:m8x20|紧固件/螺丝套件|套
SKU-DRAFT-001585	ELEC-000155	ELEC	needs_missing_specs	C	五孔插座	品牌：德力西；安装：导轨式；类型：五孔插座		电气/插座	只	德力西带导轨五孔插座	1	1596	1597	C:1	电气材料	do_not_import_missing_specs	型号；电流	额定电流/型号缺失，会影响导轨式插座SKU区分	五孔插座|品牌:德力西|安装:导轨式|类型:五孔插座|电气/插座|个
SKU-DRAFT-001586	MAT-000158	MAT	needs_missing_specs	C	水桶	材质：304；配置：支架；容量：1T		容器/水桶水箱	只	304支架水桶1T	1	1597	1598	C:1	通用物料	do_not_import_missing_specs	尺寸；厚度	尺寸/厚度/接口缺失，会影响水桶SKU区分	水桶|容量:1t|材质:304|配置:支架|容器/水桶水箱|个
SKU-DRAFT-001587	MAT-000159	MAT	needs_missing_specs	C	井盖	用途：污水；规格：580		建筑材料/井盖	个	污水井盖580	1	1598	1599	C:1	通用物料	do_not_import_missing_specs	材质	材质/承重等级/外径内径缺失，无法区分井盖SKU	井盖|用途:污水|规格:580|建筑材料/井盖|个
SKU-DRAFT-001588	MAT-000160	MAT	needs_missing_specs	C	监控摄像头	通信：4G；供电：太阳能；清晰度：4K；存储：30天循环		弱电安防/监控设备	套	4G太阳能探头4K30天循环	1	1599	1600	C:1	通用物料	do_not_import_missing_specs	容量；流量	品牌/存储容量/是否含流量卡缺失，会影响监控设备SKU区分	监控摄像头|供电:太阳能|存储:30天循环|清晰度:4k|通信:4g|弱电安防/监控设备|套
SKU-DRAFT-001589	CHEM-000105	CHEM	needs_missing_specs	C	自喷漆	品牌：三和；颜色：灰色		油漆涂料/自喷漆	瓶	三和灰色自喷漆	1	1600	1601	C:1	化工油漆胶粘	do_not_import_missing_specs	容量；色号	容量/色号缺失，会影响自喷漆SKU区分	自喷漆|品牌:三和|颜色:灰色|油漆涂料/自喷漆|瓶
SKU-DRAFT-001590	MAT-000161	MAT	needs_missing_specs	C	桶装水抽水器套装	品牌：子路；包含：抽水器+充电器		行政后勤/饮水设备	套	子路桶装水抽水器+充电器	1	1601	1602	C:1	通用物料	do_not_import_missing_specs	型号；容量	型号/电池容量缺失，会影响抽水器套装SKU区分	桶装水抽水器套装|包含:抽水器+充电器|品牌:子路|行政后勤/饮水设备|套
SKU-DRAFT-001591	MAT-000162	MAT	needs_missing_specs	C	工业防潮剂	用途：工业；包装：1KG		化工耗材/防潮剂	包	工业防潮剂1KG	1	1602	1603	C:1	通用物料	do_not_import_missing_specs	规格；型号；材质；品牌	成分/适用范围缺失，可能影响防潮剂SKU区分	工业防潮剂|包装:1kg|用途:工业|化工耗材/防潮剂|包
SKU-DRAFT-001592	MAT-000163	MAT	needs_missing_specs	C	太阳能4G监控套装	供电：太阳能；通信：4G；套装：三件套		弱电安防/监控设备	套	太阳能4G监控三件套	1	1603	1604	C:1	通用物料	do_not_import_missing_specs	品牌	三件套明细/品牌/存储缺失，无法唯一确定监控套装SKU	太阳能4g监控套装|供电:太阳能|套装:三件套|通信:4g|弱电安防/监控设备|套
SKU-DRAFT-001593	CONST-000025	CONST	needs_missing_specs	C	变频器操作面板	适配设备：变频器；部件：操作面板		自动化/变频器配件	只	变频器操作面板	1	1604	1605	C:1	工程建材	do_not_import_missing_specs	品牌；型号	适配品牌/型号缺失，无法唯一确定操作面板SKU	变频器操作面板|适配设备:变频器|部件:操作面板|自动化/变频器配件|个
SKU-DRAFT-001594	PIPE-000391	PIPE	needs_missing_specs	C	胶管总成	规格：36*2H；层数：2层；长度：2.5米		液压/高压管路	根	胶管36*2H-2层-2.5米	1	1605	1606	C:1	管材管件	do_not_import_missing_specs	压力等级；接头形式	长度不同需分SKU；H含义/压力等级/接头形式缺失	胶管总成|层数:2层|规格:36x2h|长度:2.5米|液压/高压管路|根
SKU-DRAFT-001595	PIPE-000392	PIPE	needs_missing_specs	C	胶管总成	规格：36*2H；层数：2层；长度：1米		液压/高压管路	根	胶管36*2H-2层-1米	1	1606	1607	C:1	管材管件	do_not_import_missing_specs	压力等级；接头形式	长度不同需分SKU；H含义/压力等级/接头形式缺失	胶管总成|层数:2层|规格:36x2h|长度:1米|液压/高压管路|根
SKU-DRAFT-001596	PIPE-000393	PIPE	needs_missing_specs	C	胶管总成	规格：36*2H；层数：2层；长度：3.4米		液压/高压管路	根	胶管36*2H-2层-3.4米	1	1607	1608	C:1	管材管件	do_not_import_missing_specs	压力等级；接头形式	长度不同需分SKU；H含义/压力等级/接头形式缺失	胶管总成|层数:2层|规格:36x2h|长度:3.4米|液压/高压管路|根
SKU-DRAFT-001597	PIPE-000394	PIPE	needs_missing_specs	C	胶管总成	规格：36*2H；层数：2层；长度：12米		液压/高压管路	根	胶管36*2H-2层-12米	1	1608	1609	C:1	管材管件	do_not_import_missing_specs	压力等级；接头形式	长度不同需分SKU；H含义/压力等级/接头形式缺失	胶管总成|层数:2层|规格:36x2h|长度:12米|液压/高压管路|根
SKU-DRAFT-001598	PIPE-000395	PIPE	needs_missing_specs	C	胶管总成	规格：36*2H；层数：2层；长度：10米		液压/高压管路	根	胶管36*2H-2层-10米	1	1609	1610	C:1	管材管件	do_not_import_missing_specs	压力等级；接头形式	长度不同需分SKU；H含义/压力等级/接头形式缺失	胶管总成|层数:2层|规格:36x2h|长度:10米|液压/高压管路|根
SKU-DRAFT-001599	PIPE-000396	PIPE	needs_missing_specs	C	胶管总成	规格：36*2H；层数：2层；长度：11米		液压/高压管路	根	胶管36*2H-2层-11米	1	1610	1611	C:1	管材管件	do_not_import_missing_specs	压力等级；接头形式	长度不同需分SKU；H含义/压力等级/接头形式缺失	胶管总成|层数:2层|规格:36x2h|长度:11米|液压/高压管路|根
SKU-DRAFT-001600	PIPE-000397	PIPE	needs_missing_specs	C	胶管总成	规格：36*2H；层数：2层；长度：14米		液压/高压管路	根	胶管36*2H-2层-14米	1	1611	1612	C:1	管材管件	do_not_import_missing_specs	压力等级；接头形式	长度不同需分SKU；H含义/压力等级/接头形式缺失	胶管总成|层数:2层|规格:36x2h|长度:14米|液压/高压管路|根
SKU-DRAFT-001601	CHEM-000106	CHEM	needs_confirmation	B	螺纹锁固胶	品牌：乐泰；型号：243		胶粘剂/螺纹锁固胶	只	乐泰243胶水	1	1612	1613	B:1	化工油漆胶粘	confirm_then_import	容量	容量/包装单位需确认，按品牌和型号先建候选	螺纹锁固胶|品牌:乐泰|型号:243|胶粘剂/螺纹锁固胶|个
SKU-DRAFT-001602	MAT-000164	MAT	needs_missing_specs	C	百兆交换机	品牌：海康威视；端口：5口；速率：百兆		弱电安防/网络设备	台	海康威视5口百兆交换机	1	1613	1614	C:1	通用物料	do_not_import_missing_specs	型号	是否PoE/型号缺失，会影响交换机SKU区分	百兆交换机|品牌:海康威视|端口:5口|速率:百兆|弱电安防/网络设备|台
SKU-DRAFT-001603	ELEC-000156	ELEC	needs_missing_specs	C	刀开关手柄	型号：HD13；额定电流：1000A；部件：手柄		电气/开关配件	套	HD13刀开关手柄1000A	1	1614	1615	C:1	电气材料	do_not_import_missing_specs	规格	适配刀开关规格/厂家缺失，可能影响配件匹配	刀开关手柄|型号:hd13|部件:手柄|额定电流:1000a|电气/开关配件|套
SKU-DRAFT-001604	MAT-000165	MAT	needs_confirmation	B	带盖方桶	材质：牛筋；容量：6L；配置：带盖	地点备注:蕰川路	容器/塑料桶	只	牛筋带盖方桶6L(蕰川路)；牛筋带盖方桶6L	2	1615;1893	1616;1894	B:2	通用物料	confirm_then_import	尺寸；颜色	地点备注不进标准名；尺寸/颜色缺失需确认；尺寸/颜色缺失，按材质/容量/配置先建候选；与既有同类可合并需复核	带盖方桶|容量:6l|材质:牛筋|配置:带盖|容器/塑料桶|个
SKU-DRAFT-001605	MAT-000166	MAT	needs_missing_specs	C	加厚油布	尺寸：12米*12米；特征：加厚		覆盖材料/油布	㎡	加厚油布12米*12米	1	1616	1617	C:1	通用物料	do_not_import_missing_specs	材质	材质/克重/防水等级缺失，无法稳定区分油布SKU	加厚油布|尺寸:12米x12米|特征:加厚|覆盖材料/油布|m2
SKU-DRAFT-001606	MAT-000167	MAT	needs_missing_specs	C	加厚油布	尺寸：10米*8米；特征：加厚		覆盖材料/油布	㎡	加厚油布10米*8米	1	1617	1618	C:1	通用物料	do_not_import_missing_specs	材质	材质/克重/防水等级缺失，无法稳定区分油布SKU	加厚油布|尺寸:10米x8米|特征:加厚|覆盖材料/油布|m2
