type_id	top_group	material_family	standard_name	definition	includes	excludes	governance_status	revision	source_hash	prompt_version	generator_model	reviewer_model
MT-34FFED3870B0	清洁办公后勤	门窗五金	合页	连接门、窗或柜体并使其转动的五金件。	不锈钢合页、铁合页、焊接合页、加厚合页等。	门锁、插销、闭门器。	review_required	1	f4b724bcdf2889e5cef20c36bd07f7c15e2e74ba6f91acbe0a50a882b358edd2	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-9349D8EAF899	清洁办公后勤	门窗五金	抽锁	多用于抽屉/柜门的小型锁具。	5寸不锈钢抽锁等。	挂锁、门锁、锁扣。	review_required	1	f4b724bcdf2889e5cef20c36bd07f7c15e2e74ba6f91acbe0a50a882b358edd2	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-89329144931B	清洁办公后勤	门窗五金	挂锁	独立可开合的挂式锁具。	不锈钢挂锁、铜挂锁、通开挂锁、防水挂锁等。	抽锁、门锁、锁扣。	review_required	1	f4b724bcdf2889e5cef20c36bd07f7c15e2e74ba6f91acbe0a50a882b358edd2	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-E9A267C1FA93	清洁办公后勤	门窗五金	插销	安装在门/窗上用于锁闭的插销式五金。	不锈钢插销、带锁插销等。	挂锁、门锁、锁扣。	review_required	1	f4b724bcdf2889e5cef20c36bd07f7c15e2e74ba6f91acbe0a50a882b358edd2	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-60B184F9C57A	清洁办公后勤	门窗五金	窗帘拉链	用于窗帘开合/悬挂的拉链或牵引附件。	塑料窗帘拉链、2米窗帘拉链等。	窗帘、窗帘支架、布艺拉链。	review_required	1	f4b724bcdf2889e5cef20c36bd07f7c15e2e74ba6f91acbe0a50a882b358edd2	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-529D79A10976	清洁办公后勤	门窗五金	窗帘支架	固定窗帘杆或轨道的支架。	金属壁装窗帘支架等。	窗帘、窗帘拉链、窗帘杆。	review_required	1	f4b724bcdf2889e5cef20c36bd07f7c15e2e74ba6f91acbe0a50a882b358edd2	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-BC153AE7951D	清洁办公后勤	门窗五金	锁扣	与挂锁配合使用的扣环五金件。	不锈钢外门锁扣等。	挂锁、插销。	review_required	1	f4b724bcdf2889e5cef20c36bd07f7c15e2e74ba6f91acbe0a50a882b358edd2	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-346146BAEDB6	清洁办公后勤	门窗五金	门吸	固定门扇开启位置防止撞墙的五金件。	304不锈钢门吸、140mm门吸等。	闭门器、门锁。	review_required	1	f4b724bcdf2889e5cef20c36bd07f7c15e2e74ba6f91acbe0a50a882b358edd2	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-4A4F76AB7ED4	清洁办公后勤	门窗五金	门锁	安装在门上起锁闭作用的成套锁具。	办公室门锁、大门锁、防盗门锁、断桥铝门锁等。	挂锁、抽锁、锁扣、闭门器。	review_required	1	f4b724bcdf2889e5cef20c36bd07f7c15e2e74ba6f91acbe0a50a882b358edd2	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-07EE7149A508	清洁办公后勤	门窗五金	闭门器	使门自动关闭的液压或机械装置。	中型闭门器、大号闭门器等。	门吸、门锁、合页。	review_required	1	f4b724bcdf2889e5cef20c36bd07f7c15e2e74ba6f91acbe0a50a882b358edd2	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-AA9C9439CC7C	焊接切割	气体减压附件	减压表	用于将气瓶高压气体减压并显示压力的仪表装置。	氩气减压表、二氧化碳减压表、乙炔减压表、氧气减压表等。	不含减压功能的压力表、减压阀、检测表。	review_required	1	60078434c67b608d6151c5e40498b22718fbbd797de0b70d6ee33e880ce48d39	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-6CD7352E5A2C	焊接切割	气体减压附件	减压阀	用于调节气瓶输出压力的阀门。	氧气减压阀等。	带压力表的减压表、减压阀总成、普通截止阀。	review_required	1	60078434c67b608d6151c5e40498b22718fbbd797de0b70d6ee33e880ce48d39	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-7BAFDC89B00A	焊接切割	气体减压附件	减压阀总成	将减压阀、压力表及相关附件集成的成套组件。	二氧化碳减压阀总成等。	单件减压阀、减压表。	review_required	1	60078434c67b608d6151c5e40498b22718fbbd797de0b70d6ee33e880ce48d39	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-92AF8B17F0A7	焊接切割	气体减压附件	压力表	用于显示气体压力的表计，不承担减压功能。	乙炔压力表、0-2.5MPa压力表等。	减压表、检测表。	review_required	1	60078434c67b608d6151c5e40498b22718fbbd797de0b70d6ee33e880ce48d39	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-7EE0F8C042F1	焊接切割	气体减压附件	检测表	用于检测特定气体低压状态的表计。	乙炔检测表、0-0.25MPa检测表等。	普通压力表、减压表。	review_required	1	60078434c67b608d6151c5e40498b22718fbbd797de0b70d6ee33e880ce48d39	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-B47C75759752	焊接切割	气体减压附件	气体软管	连接气瓶、减压器与焊割工具的气体输送软管。	氧气软管、乙炔软管、氧气乙炔双联管等。	水带、液压管、普通PVC管。	review_required	1	60078434c67b608d6151c5e40498b22718fbbd797de0b70d6ee33e880ce48d39	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-36F5A07C4343	焊接切割	气体减压附件	气管接头	用于连接气体软管或气动管路的接头。	8mm氧气管接头等。	软管卡箍、焊接接头。	review_required	1	60078434c67b608d6151c5e40498b22718fbbd797de0b70d6ee33e880ce48d39	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-8ADBDA416038	焊接切割	气体减压附件	软管卡箍	用于卡紧软管与接头连接的金属箍。	8mm软管卡箍、镀锌钢卡箍等。	气管接头、喉箍以外的其它管件。	review_required	1	60078434c67b608d6151c5e40498b22718fbbd797de0b70d6ee33e880ce48d39	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-94B7581F516A	焊接切割	焊割工具	割嘴	安装于割炬上用于形成切割氧流的喷嘴。	30号割嘴、100型割嘴、乙炔割嘴、G01-100 2号割嘴等。	等离子割嘴、导电嘴、焊枪喷嘴。	frozen	1	a9139b54e408fa918234705d3fa8a24733ae329ebeaf6252d4c27f2a8db64255	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-4CDABCA53509	焊接切割	焊割工具	割炬	手持式火焰切割工具，用于配合割嘴使用。	30号割枪、100型割炬、长款割炬、不锈钢割炬等。	焊枪、喷火枪、等离子切割枪。	frozen	1	a9139b54e408fa918234705d3fa8a24733ae329ebeaf6252d4c27f2a8db64255	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-A9678233B125	焊接切割	焊割工具	喷火枪	使用丁烷等燃气的小型手持喷火工具。	丁烷气喷火枪、卡式喷火枪等。	割炬、塑料焊枪、焊枪。	frozen	1	a9139b54e408fa918234705d3fa8a24733ae329ebeaf6252d4c27f2a8db64255	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-C462BB4D9550	焊接切割	焊割工具	塑料焊枪	用于塑料焊接的热风焊枪。	2000W塑料焊枪等。	金属焊割用焊枪、热风机。	frozen	1	a9139b54e408fa918234705d3fa8a24733ae329ebeaf6252d4c27f2a8db64255	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-DC561FA43E8E	焊接切割	焊割工具	电焊钳	夹持焊条进行手工电弧焊的钳具。	500A电焊钳、600A电焊钳、800A电焊钳等。	焊机地线夹、快速接头、焊枪。	frozen	1	a9139b54e408fa918234705d3fa8a24733ae329ebeaf6252d4c27f2a8db64255	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-FCCD3D0DDC11	焊接切割	焊割工具	碳弧气刨枪套装	碳弧气刨用枪及配套线缆的成套工具。	2米线碳弧气刨枪套装等。	碳棒、普通焊枪、割炬。	frozen	1	a9139b54e408fa918234705d3fa8a24733ae329ebeaf6252d4c27f2a8db64255	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-8F42525F9336	焊接切割	焊接设备/焊机（候选）	电焊机	用于电弧焊接的电源设备。	含焊线的200A电焊机套装等。	焊枪、电焊钳等焊机配件。	frozen	1	698dcb2d50fdc6890f3587b7d0ede21b231d8fcfa4b86a7f14c65593f6c0aa8a	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-4388E06A7B71	焊接切割	焊机配件	二保焊绝缘套	用于二保焊枪导电部分绝缘保护的套管。	500A二保焊绝缘套等。	导电嘴、焊枪绝缘体以外的配件。	frozen	1	e36a3bcba11f97d58534025eb701482f62b522368fe9c49dacc408b10245d0ea	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-9D7DD104AF02	焊接切割	焊机配件	导电嘴	焊枪中接触焊丝并传导电流的铜质嘴。	1.2×45铜导电嘴、二氧化碳导电嘴等。	割嘴、等离子割嘴。	frozen	1	e36a3bcba11f97d58534025eb701482f62b522368fe9c49dacc408b10245d0ea	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-7428CECCA622	焊接切割	焊机配件	焊机分流器	焊机内部用于电流分配/保护的陶瓷分流部件。	500型陶瓷焊机分流器、350型陶瓷焊机分流器等。	电焊机、分流线。	frozen	1	e36a3bcba11f97d58534025eb701482f62b522368fe9c49dacc408b10245d0ea	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-68D70D679F4F	焊接切割	焊机配件	焊机地线夹	连接焊机地线并夹持工件的夹子。	500A焊机地线夹、电焊机接线夹等。	电焊钳、快速接头。	frozen	1	e36a3bcba11f97d58534025eb701482f62b522368fe9c49dacc408b10245d0ea	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-8FA92C8A8A93	焊接切割	焊机配件	焊机快速接头	焊机电缆快速连接/断开的接头。	35-50快速接头、50快速接头等。	气管接头、普通接线端子。	frozen	1	e36a3bcba11f97d58534025eb701482f62b522368fe9c49dacc408b10245d0ea	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-62AB043F587F	焊接切割	焊机配件	焊枪线缆套装	焊枪与线缆组合的成套配件。	500型5米焊枪线缆套装等。	单独焊枪、单独线缆、电焊机。	frozen	1	e36a3bcba11f97d58534025eb701482f62b522368fe9c49dacc408b10245d0ea	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-93EB26BB8A86	焊接切割	焊机配件	等离子割嘴	等离子切割机消耗用割嘴。	P80等离子割嘴等。	火焰割嘴、导电嘴。	frozen	1	e36a3bcba11f97d58534025eb701482f62b522368fe9c49dacc408b10245d0ea	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-31A1F72CE334	焊接切割	焊材	焊丝	实心气体保护焊/埋弧焊用金属丝。	998高强度耐磨焊丝、1.2mm焊丝等。	药芯焊丝、焊条、焊料。	review_required	1	43ec291fc3cf11e3803dc1b92b817fe48217e3004dae7948228222d2122fabd0	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-B512EDF57C8A	焊接切割	焊材	焊条	手工电弧焊用带药皮的金属焊条。	J507焊条、3.2mm焊条、4.0mm/5.0mm/2.5mm焊条等。	焊丝、药芯焊丝、碳棒。	review_required	1	43ec291fc3cf11e3803dc1b92b817fe48217e3004dae7948228222d2122fabd0	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-EF65D2609D36	焊接切割	焊材	碳棒	碳弧气刨或碳弧焊用石墨/碳质棒。	6mm×355mm碳棒、8mm×355mm碳棒等。	焊条、焊丝。	review_required	1	43ec291fc3cf11e3803dc1b92b817fe48217e3004dae7948228222d2122fabd0	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-34F59C9A2527	焊接切割	焊材	药芯焊丝	内部填充药粉的连续焊接焊丝。	E71T-1药芯焊丝、1.2mm药芯焊丝等。	实心焊丝、焊条。	review_required	1	43ec291fc3cf11e3803dc1b92b817fe48217e3004dae7948228222d2122fabd0	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-B63CE3EC9C1A	电动气动工具	工具附件	切割机防护罩	安装在切割机上保护操作者的防护罩。	400型切割机防护罩等。	砂轮机防护罩、角磨机护罩。	frozen	1	9a8a3f83d19c7a1146991e6ee14e2154d4bd2bd60b0d52c97e587f0383269825	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-BCE17DFCB784	电动气动工具	工具附件	批头套装	包含多种批头的螺丝刀批头组合套件。	十字25mm批头套装、10件套批头套装等。	单个批头、螺丝刀。	frozen	1	9a8a3f83d19c7a1146991e6ee14e2154d4bd2bd60b0d52c97e587f0383269825	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-8DBBFA396E41	电动气动工具	工具附件	碳刷	电机换向器上传导电流的易损碳刷。	电镐碳刷、900#碳刷、43#碳刷等。	电机、刷架。	frozen	1	9a8a3f83d19c7a1146991e6ee14e2154d4bd2bd60b0d52c97e587f0383269825	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-F273CFB67D73	电动气动工具	工具附件	钻夹头	电钻上夹持钻头或工具的夹紧装置。	自紧钻夹头、B18接口钻夹头等。	钻夹头钥匙、钻头。	frozen	1	9a8a3f83d19c7a1146991e6ee14e2154d4bd2bd60b0d52c97e587f0383269825	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-75C7EB27E458	电动气动工具	工具附件	钻夹头钥匙	用于旋紧/松开钻夹头的钥匙。	1.5-13mm钻夹头钥匙、电钻夹头钥匙等。	钻夹头、钻头。	frozen	1	9a8a3f83d19c7a1146991e6ee14e2154d4bd2bd60b0d52c97e587f0383269825	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-06D5260D2301	电动气动工具	气动工具	吹尘枪	用压缩空气吹除灰尘的工具。	1/4英寸吹尘枪等。	喷火枪、风镐、气动扳手。	frozen	1	83be4f507fde3ef73cfbd7678cc645c6236dd54c98e1e3fbdb2bbbf1840a378f	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-490567281559	电动气动工具	气动工具	气动扳手	以压缩空气为动力的旋紧螺栓扳手。	1寸气动扳手等。	电动扳手、风镐。	frozen	1	83be4f507fde3ef73cfbd7678cc645c6236dd54c98e1e3fbdb2bbbf1840a378f	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-27E3A42F3667	电动气动工具	气动工具	风镐	以压缩空气为动力破碎混凝土等物的工具。	G150风镐等。	电镐、气动扳手。	frozen	1	83be4f507fde3ef73cfbd7678cc645c6236dd54c98e1e3fbdb2bbbf1840a378f	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-3526C7D9267E	电动气动工具	电动工具	热熔机	用于PPR等热塑性管道热熔连接的电热工具。	20-63mm热熔机、PPR热熔机等。	热风机、塑料焊枪。	review_required	1	709ad6b986ff64bbe68cd62524718cb04269dc5683bc5321193d55ad414fc0fe	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-1D685DE22266	电动气动工具	电动工具	热风机	输出热风用于加热/塑焊的电动工具。	2000W热风机等。	热熔机、塑料焊枪、吹尘枪。	review_required	1	709ad6b986ff64bbe68cd62524718cb04269dc5683bc5321193d55ad414fc0fe	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-43A2FAACE87F	电动气动工具	电动工具	电钻	以电驱动旋转钻孔或拧螺丝的工具。	锂电钻、21V电钻、二电一充电钻套装等。	电镐、角磨机、冲击钻（未在本族展开）。	review_required	1	709ad6b986ff64bbe68cd62524718cb04269dc5683bc5321193d55ad414fc0fe	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-CDF057705A1A	电动气动工具	电动工具	电镐	用电驱动冲击破碎混凝土等物的工具。	15寸电镐、220V交流电镐等。	风镐、电钻、冲击钻。	review_required	1	709ad6b986ff64bbe68cd62524718cb04269dc5683bc5321193d55ad414fc0fe	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-471094B784D5	电动气动工具	电动工具	砂轮机	固定台式安装、用砂轮进行磨削的电动工具。	1.1kW台式砂轮机、250mm砂轮机等。	角磨机、切割机。	review_required	1	709ad6b986ff64bbe68cd62524718cb04269dc5683bc5321193d55ad414fc0fe	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-3D0E3C5F5114	电动气动工具	电动工具	角磨机	手持式电动磨削/切割工具。	锂电角磨机、交流角磨机、二电一充角磨机等。	砂轮机、切割机、电钻。	review_required	1	709ad6b986ff64bbe68cd62524718cb04269dc5683bc5321193d55ad414fc0fe	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-0F711A26CCB2	电气电料	低压电器	保险管	用于过流保护的管状熔断器。	各种额定电流和尺寸的保险管。	断路器、漏电保护器等自动开关。	review_required	1	e505d2b7dc3e9535f2a58e7aa8876aea01f777122c8a5bf8a2406a3a34dd19ce	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-3E7CF719F789	电气电料	低压电器	刀开关手柄	刀开关的操作手柄，用于合分刀开关。	HD13等刀开关专用操作手柄。	刀闸推拉杆、普通开关按钮。	review_required	1	e505d2b7dc3e9535f2a58e7aa8876aea01f777122c8a5bf8a2406a3a34dd19ce	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-F1696DD2EA78	电气电料	低压电器	刀闸推拉杆	刀开关/刀闸的推拉操作杆，连接手柄与开关本体。	通用型及适配具体刀闸型号的推拉杆。	刀开关手柄本体。	review_required	1	e505d2b7dc3e9535f2a58e7aa8876aea01f777122c8a5bf8a2406a3a34dd19ce	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-39D61542FD5B	电气电料	低压电器	压力开关	依靠液体或气体压力信号动作的开关。	用于水压、气压控制的压力开关。	温控开关、浮球液位开关。	review_required	1	e505d2b7dc3e9535f2a58e7aa8876aea01f777122c8a5bf8a2406a3a34dd19ce	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-A47A308921F7	电气电料	低压电器	双电源转换器	在主备电源之间切换供电的转换电器。	双电源自动/手动转换开关。	电源转换器、转换开关。	review_required	1	e505d2b7dc3e9535f2a58e7aa8876aea01f777122c8a5bf8a2406a3a34dd19ce	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-968E9279E435	电气电料	低压电器	变压器	电磁感应原理的电压变换设备。	控制变压器、低压变压器等。	开关电源、电源适配器、电源转换器。	review_required	1	e505d2b7dc3e9535f2a58e7aa8876aea01f777122c8a5bf8a2406a3a34dd19ce	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-569BE9838500	电气电料	低压电器	开关电源	高频开关稳压电源，将交流电转换为直流电。	工控设备用开关电源。	变压器、电源适配器、电源转换器。	review_required	1	e505d2b7dc3e9535f2a58e7aa8876aea01f777122c8a5bf8a2406a3a34dd19ce	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
